timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,673,-496,1921,-79,-24,-61
10,670,-420,1905,-23,-105,-12
20,652,-427,1772,-49,-94,-69
30,681,-409,1803,-59,28,7
40,688,-434,1818,0,-18,-21
50,735,-427,1926,1,43,-75
60,709,-431,1914,75,2,-6
70,692,-456,1853,-149,26,15
80,692,-445,1928,-16,15,-21
90,713,-448,1948,21,-42,-37
100,704,-431,1898,83,-62,-54
110,704,-381,1826,44,-33,37
120,699,-423,1903,22,26,14
130,716,-453,1903,18,-64,53
140,690,-497,1885,39,-35,30
150,706,-511,1842,-43,-12,85
160,715,-480,1900,-16,-35,77
170,702,-439,1887,-20,-89,35
180,676,-338,1838,223,-21,-61
190,703,-333,1806,61,-2,98
200,679,-400,1804,20,46,-10
210,679,-447,1743,-80,57,58
220,658,-393,1748,-152,97,34
230,667,-400,1741,-98,85,53
240,631,-427,1612,-95,163,118
250,608,-384,1517,-196,208,83
260,596,-344,1507,-201,363,95
270,566,-338,1472,-317,508,237
280,534,-279,1195,-466,693,346
290,443,-182,1189,-624,829,587
300,362,-55,1148,-802,1149,825
310,270,56,1089,-994,1455,1222
320,175,94,1325,-1215,1742,1593
330,29,83,1229,-1426,1954,2025
340,63,-37,1748,-1862,2042,2549
350,-1,-527,2200,-1873,1795,2996
360,130,-1341,2290,-1492,1587,2476
370,134,-1283,3052,-2288,639,2920
380,-71,-1496,3450,-2089,441,2245
390,-45,-1582,3133,-1929,-568,1864
400,3,-1499,2684,-1502,-437,1417
410,-15,-1662,2483,-1339,-529,1151
420,114,-1632,2317,-1089,-707,878
430,122,-1622,2250,-1048,-778,843
440,76,-1493,1974,-1116,-997,775
450,35,-1273,2267,-892,-1044,632
460,62,-1420,2272,-577,-1397,860
470,167,-1490,2003,-293,-1478,827
480,113,-1587,1621,-111,-1456,673
490,172,-1530,1625,115,-1305,668
500,107,-1527,1511,152,-960,641
510,168,-1681,1874,334,-1004,447
520,194,-1691,1784,638,-1116,319
530,232,-1784,1612,939,-1056,195
540,237,-1795,1656,1425,-957,-224
550,238,-1917,1678,1590,-1076,-206
560,224,-1904,1574,1467,-967,-511
570,281,-1692,1611,1577,-1104,-672
580,274,-1668,1471,1508,-1107,-874
590,346,-1490,1463,1498,-988,-1231
600,373,-1427,1576,1508,-990,-1337
610,356,-1366,1424,1613,-1026,-1328
620,350,-1267,1346,1651,-1010,-1436
630,367,-1172,1180,1620,-934,-1464
640,372,-1252,1035,1426,-770,-1417
650,388,-1401,584,1072,-299,-1836
660,342,-1193,842,918,309,-2109
670,271,-1107,1016,847,727,-2380
680,286,-832,1496,962,780,-2403
690,305,-1184,1696,353,184,-2513
700,148,-763,550,627,758,-2179
710,73,-543,619,523,1761,-2484
720,172,-315,1259,566,1880,-2499
730,-20,-409,541,207,2249,-2429
740,-23,90,1945,591,2834,-2216
750,-68,-34,1494,460,1793,-1713
760,-88,-226,750,-47,3105,-1801
770,-88,362,2380,-77,2299,-1288
780,-107,360,1355,-97,2216,-856
790,-108,499,2264,-40,2429,-373
800,-111,96,2481,440,1542,-245
810,-130,23,2121,525,1871,-333
820,20,81,2291,413,1390,-266
830,-79,278,2283,12,1187,-141
840,-169,151,2616,-713,1228,959
850,-76,-27,2968,5,838,78
860,-70,-243,2890,107,283,43
870,-115,-307,2670,126,263,-116
880,-144,-284,2517,78,250,-29
890,-90,-158,2764,-7,262,-119
900,-103,-144,2739,13,130,-191
910,-67,-79,2623,73,166,-176
920,-57,-61,2575,94,46,-133
930,-81,-99,2416,-17,20,-95
940,-46,-94,2377,-133,-39,-39
950,-65,-107,2125,-287,-48,20
960,-95,-100,2023,-432,8,71
970,-78,-78,2119,-394,-29,70
980,-90,-216,2045,-249,-167,56
990,-129,-269,1929,-304,-51,3
