timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,405,-623,1911,-36,77,-17
10,404,-618,1977,-10,43,-28
20,401,-584,1940,24,39,-38
30,427,-593,1936,12,28,-32
40,416,-526,1971,20,43,-43
50,416,-569,1921,59,68,27
60,496,-666,2026,-75,37,-15
70,436,-583,1950,14,47,-20
80,370,-622,2022,1,105,-41
90,386,-600,1999,27,-50,-46
100,395,-590,1934,20,18,-17
110,385,-561,1949,77,28,-30
120,382,-514,1907,140,8,-31
130,376,-564,1902,48,72,2
140,352,-521,1833,58,-20,-14
150,371,-509,1809,32,34,93
160,337,-474,1774,5,53,38
170,312,-381,1694,-56,132,95
180,268,-245,1714,-30,-18,284
190,257,-196,1692,-120,139,344
200,176,7,1537,-406,193,491
210,114,325,1397,-902,316,933
220,-200,542,1233,-1731,478,1560
230,-118,876,1594,-2060,310,2942
240,-192,678,2078,-1642,935,2888
250,47,11,2952,-1134,164,2617
260,34,-1299,2282,-1462,-498,3731
270,-115,-1645,2141,-1677,32,2917
280,129,-1852,2636,-1664,-176,2508
290,7,-1620,2307,-1614,-473,2195
300,-35,-1391,2474,-1870,-793,3213
310,127,-1157,2548,-1549,-1275,2510
320,149,-1744,1980,-1242,-1450,2443
330,86,-2199,1806,-646,-1363,2181
340,231,-2588,2347,-803,-1641,1826
350,40,-2917,2104,34,-1933,56
360,96,-2278,1605,136,-2115,330
370,190,-1690,1522,-18,-2048,208
380,49,-1478,1171,-64,-1747,375
390,209,-1566,1453,222,-1587,262
400,264,-1519,1700,224,-1413,42
410,375,-1678,1868,841,-1691,133
420,375,-2127,1458,1005,-1711,-387
430,261,-1922,1203,1213,-1476,-1006
440,267,-1647,1148,1246,-1286,-1424
450,303,-1522,1218,1052,-1136,-1031
460,306,-1696,1210,1041,-1043,-1415
470,373,-1735,1172,1077,-993,-1867
480,332,-1447,947,1068,-702,-2202
490,279,-1045,727,1092,-424,-2298
500,260,-857,887,878,-115,-2335
510,346,-771,1078,686,27,-2351
520,263,-965,529,499,96,-2305
530,216,-1111,398,305,1005,-2617
540,97,-1160,225,223,2059,-2916
550,-95,-954,603,6,2858,-3199
560,-107,-307,1074,-196,3357,-3201
570,-124,92,1293,18,3511,-2776
580,-268,234,1174,75,3461,-2463
590,-497,-286,380,-834,5161,-2194
600,4,354,3732,-384,4624,-2152
610,-255,907,3592,-59,2465,-1480
620,-294,920,2053,-1128,2870,-573
630,-165,520,2839,-1635,2079,-490
640,-135,-261,2717,-893,1716,495
650,-166,-468,2374,-340,1856,482
660,108,-603,3023,319,1152,416
670,30,-956,2410,-42,966,360
680,159,-783,2884,31,560,427
690,115,-769,2822,-184,-204,189
700,14,-849,2364,-73,2,62
710,30,-690,2548,-92,-287,-114
720,8,-616,2393,135,-273,-42
730,-42,-670,2141,145,-188,-4
740,22,-706,2259,131,-87,-84
750,34,-585,2232,281,-26,-119
760,32,-536,2248,243,-170,11
770,9,-522,2212,246,-224,14
780,-45,-718,1920,377,-144,-54
790,29,-651,2095,308,-42,13
800,40,-707,2016,145,-187,-26
810,-7,-726,1887,-62,-125,-121
820,-24,-529,2005,-87,-174,-124
830,-29,-441,1990,-57,-213,-9
840,-96,-434,1888,-42,-129,54
850,-21,-453,1935,49,-119,47
860,-5,-560,1980,52,-91,88
870,-36,-649,1850,78,-75,29
880,33,-584,2082,68,-4,-78
890,-20,-576,1960,111,-148,-57
900,-21,-604,1828,145,-2,-31
910,23,-541,1972,90,26,-76
920,45,-568,1986,91,20,79
930,17,-583,2055,91,-25,25
940,26,-645,1916,51,-128,5
950,13,-630,1899,39,11,16
960,33,-623,2014,59,-15,-64
970,-2,-615,1947,81,-102,-56
980,53,-638,1947,155,24,-19
990,53,-589,1899,41,-52,-17
