timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,553,-105,2032,-53,2,-5
10,529,-52,2071,38,-26,29
20,533,-74,1893,20,-32,-25
30,542,-86,1885,-108,66,-55
40,585,-57,2009,-130,58,-22
50,574,-5,1989,-96,-17,-13
60,569,3,1988,-20,74,48
70,570,-36,2047,53,-48,51
80,596,-135,2000,-6,17,35
90,603,-195,1972,-8,-19,30
100,560,-199,1996,-90,22,-12
110,603,-204,1988,-172,-3,-84
120,571,-113,1886,-118,-7,-31
130,559,-75,1925,-172,43,-33
140,572,-23,1932,-132,15,1
150,540,-55,1958,-80,-16,18
160,536,-93,1922,-10,-14,-2
170,517,-143,1809,2,-13,59
180,524,-140,1846,-57,98,30
190,537,-112,1865,-177,159,4
200,499,-110,1808,-178,225,101
210,457,-74,1837,-167,246,91
220,460,-59,1866,-208,281,114
230,431,63,1689,-372,314,190
240,378,109,1724,-562,406,306
250,147,195,1391,-1446,493,440
260,63,825,1291,-2457,1046,881
270,-19,1116,1238,-3603,1118,1776
280,-4,1038,1539,-4215,1362,2661
290,42,656,1684,-3961,1514,3337
300,-135,-136,2039,-2970,1254,3562
310,-257,-857,2273,-2576,1188,3438
320,-239,-1156,2541,-2876,901,3424
330,-169,-1174,2903,-3192,415,3358
340,-96,-1131,3060,-3019,-237,3046
350,-248,-1407,2592,-2621,-584,2946
360,-157,-2198,2606,-1984,-1068,2522
370,-94,-2401,2082,-1080,-944,2006
380,-110,-2080,1964,-514,-1164,1604
390,-86,-1431,1958,-461,-1343,1672
400,-42,-1299,2098,-397,-1880,1944
410,-92,-1423,1819,-479,-2269,2163
420,-149,-1702,1997,-546,-2523,2019
430,-96,-2154,2402,-244,-2949,1466
440,-142,-2300,2223,296,-3462,1486
450,-32,-2190,2091,347,-3973,1056
460,-22,-2232,1673,891,-4407,945
470,-122,-2211,1167,1330,-4415,-494
480,16,-2388,1011,1177,-3614,-133
490,185,-2973,1036,208,-3701,-505
500,-101,-1857,989,897,-3421,-1406
510,86,-2002,698,1202,-2476,-2108
520,151,-1734,302,1178,-1911,-2424
530,290,-1539,526,1003,-1276,-2525
540,276,-1625,533,617,-669,-2800
550,325,-1472,567,613,-250,-3023
560,309,-1256,543,747,291,-3275
570,217,-1218,270,764,774,-3433
580,113,-1466,-107,744,1951,-3829
590,-51,-1135,96,635,3135,-4411
600,-141,-459,560,645,4041,-4526
610,-131,-228,925,1001,3897,-4203
620,-190,-640,259,543,4486,-3912
630,-371,-431,787,135,5830,-4343
640,-291,325,3177,661,4293,-3820
650,-491,297,1677,1069,3913,-4044
660,-325,970,2350,102,4153,-2593
670,-313,760,2419,-83,2609,-1485
680,-305,785,1821,-672,3335,-1146
690,-375,856,2116,-653,2563,-464
700,-588,1065,1611,-310,3229,136
710,-399,105,3685,-642,2938,2448
720,-437,-200,3343,1140,1922,175
730,-392,309,2669,797,1449,73
740,-401,339,2748,334,1115,-78
750,-362,-87,3071,-319,916,277
760,-248,6,3072,-312,383,18
770,-189,38,3084,-413,-57,62
780,-235,-204,2508,-412,-145,-54
790,-277,-282,2307,-86,-196,-5
800,-192,-95,2629,143,-111,21
810,-270,-169,2195,370,-292,-9
820,-211,-167,2178,350,-121,-51
830,-161,-156,2279,205,-162,6
840,-218,-132,2121,122,-221,-27
850,-233,-130,2168,-11,-252,50
860,-199,-279,1910,-122,-351,45
870,-215,-163,1999,-264,-27,26
880,-230,-187,2083,-173,-209,14
890,-260,-197,2106,-24,-196,-49
900,-272,-167,2239,69,-234,23
910,-291,-240,2021,35,-193,29
920,-268,-232,1967,9,-167,-35
930,-270,-202,1923,-18,-162,-66
940,-261,-216,1920,-80,-157,28
950,-238,-293,2014,41,-101,-30
960,-253,-193,1908,100,4,-30
970,-204,-281,2083,45,40,-6
980,-145,-365,2203,187,-254,47
990,-195,-351,1979,176,-163,-96
