timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,564,-223,2005,-356,-197,-12
10,581,-260,2061,-353,-201,-61
20,537,-111,2000,-173,-158,-75
30,512,-43,1954,32,-3,-71
40,554,-156,2039,-6,68,-23
50,640,-216,2048,-6,62,224
60,555,-243,2047,-75,91,-38
70,583,-279,2030,-74,65,-5
80,533,-211,1900,-130,-14,-112
90,555,-179,1950,-136,-71,-113
100,498,-134,1933,-215,-108,-100
110,501,-154,1859,-263,-27,-33
120,498,-163,1823,-239,50,29
130,515,-179,1922,-101,110,20
140,501,-181,1865,-53,76,-33
150,517,-271,1880,64,62,54
160,450,-111,1773,-70,61,59
170,443,-145,1770,-103,106,148
180,421,-149,1654,-248,147,165
190,403,-39,1466,-409,244,299
200,288,212,1346,-810,501,721
210,129,644,1290,-1063,783,1341
220,27,838,1298,-1680,1055,2120
230,117,932,1367,-2111,1545,2735
240,50,400,1779,-2386,1689,3179
250,-98,241,1668,-2582,1483,3681
260,-142,22,2706,-2755,852,3876
270,-311,-365,2887,-2950,453,4253
280,-153,-1194,3346,-2747,-230,3900
290,-208,-1764,3460,-2593,-777,3368
300,77,-2440,3166,-2289,-1160,2871
310,90,-2290,2667,-2056,-1487,2539
320,-161,-1836,2427,-1667,-1549,1950
330,60,-1839,1918,-1432,-1619,1691
340,85,-1937,1956,-1106,-1877,1517
350,69,-1833,1812,-653,-2230,1350
360,91,-2270,2139,-157,-2478,797
370,109,-2560,1705,118,-2788,88
380,229,-2692,1509,743,-2820,-206
390,14,-2681,1158,867,-2856,-1396
400,-170,-2189,737,1088,-2343,-1626
410,-139,-1794,485,1264,-1633,-1540
420,-46,-1603,510,1303,-1152,-1830
430,120,-1450,687,1529,-849,-1794
440,235,-1588,851,1521,-783,-2139
450,238,-1795,769,1508,-861,-2541
460,136,-1679,86,1583,-570,-3099
470,-73,-1575,-898,1388,297,-3538
480,-385,-1892,-1674,1236,2133,-4113
490,-698,-1273,-737,-144,4437,-4497
500,-1189,-1073,85,115,3985,-4827
510,-972,-260,142,-91,6362,-4574
520,-674,1234,2223,-1131,4882,-3560
530,-774,2020,2667,-1573,4393,-2086
540,-313,329,3230,-1443,3039,-1624
550,-113,-230,3071,-729,2613,-2963
560,-155,-174,3229,-1391,2205,-1780
570,-287,83,3091,-1494,1910,-1609
580,-173,-369,3304,-1255,1387,-842
590,-222,-345,3322,-703,1173,-463
600,12,-411,3780,190,784,-331
610,73,-620,3333,725,462,-108
620,69,-826,3079,596,302,-139
630,89,-950,2694,337,-23,-105
640,111,-932,2587,58,-393,-321
650,148,-706,2523,124,-692,-469
660,54,-478,1884,46,-815,-440
670,75,-207,1529,78,-354,-376
680,147,-76,1936,149,-324,-203
690,83,-58,1682,371,-613,-8
700,-38,-221,1022,302,83,186
710,137,-556,1966,377,332,291
720,56,-690,1903,570,115,252
730,226,-923,1957,305,69,188
740,52,-848,2027,193,-71,239
750,44,-910,1976,88,5,119
760,99,-895,2347,295,10,-31
770,39,-808,1896,293,-111,-102
780,14,-722,2046,237,49,-190
790,67,-510,2210,353,-11,-83
800,61,-557,1903,408,-64,-43
810,61,-479,1883,364,-92,-128
820,150,-492,1936,336,-139,-71
830,122,-446,2043,228,-172,17
840,123,-453,2110,181,-295,1
850,129,-600,1773,168,-105,11
860,208,-617,2117,93,-75,-116
870,219,-470,2073,181,-199,10
880,166,-470,1946,125,-165,77
890,183,-577,2020,173,-102,162
900,164,-652,1828,188,-25,152
910,177,-679,1928,137,-26,67
920,135,-583,1890,-3,48,25
930,158,-597,1991,-38,55,14
940,153,-582,2029,-14,-11,27
950,160,-593,2038,-5,-15,-36
960,144,-562,2110,72,-34,-12
970,128,-499,2015,72,-105,19
980,124,-521,1869,21,-85,29
990,137,-526,1985,10,-28,-66
