timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,909,-298,1929,-218,-15,-124
10,902,-354,1783,-465,-48,-129
20,899,-300,1844,-368,95,-290
30,793,-217,1787,-272,85,-242
40,766,-157,1820,-139,147,-248
50,774,-107,1654,-176,186,-152
60,883,-158,1559,-259,278,-261
70,829,-184,1576,-603,269,-97
80,693,-171,1386,-748,375,31
90,729,-45,1384,-807,545,161
100,615,-32,1115,-1048,831,308
110,389,183,1174,-1634,1072,716
120,51,303,1033,-2199,1788,1164
130,103,526,1483,-2066,2406,1979
140,-124,222,1484,-2378,2510,2482
150,-379,212,1185,-3031,3428,3158
160,-572,-4,2274,-2990,3117,3929
170,-872,-229,2609,-2813,3229,4307
180,-1087,-437,3351,-2835,2320,4759
190,-908,-755,3647,-2611,1015,5276
200,-1003,-997,3141,-2776,-207,5313
210,-760,-1128,3234,-2456,-1466,5123
220,-744,-1325,2248,-2217,-2251,4959
230,-668,-1798,2555,-1739,-2873,4770
240,-668,-2684,2745,-788,-3336,4133
250,-526,-3539,2592,265,-3353,3010
260,-288,-3827,2886,1304,-3814,1663
270,-116,-3655,2467,1854,-4851,345
280,-282,-3051,1418,1604,-5556,-431
290,-287,-2657,970,1831,-5234,-1148
300,-150,-2524,729,1582,-5149,-1148
310,-147,-2519,441,1339,-4403,-1780
320,-27,-2341,529,994,-3780,-2543
330,-13,-2056,405,736,-3115,-3189
340,30,-1543,163,672,-2228,-3574
350,74,-1238,-2,806,-1343,-3573
360,126,-1229,-446,861,-195,-3768
370,92,-1438,-876,765,1135,-4011
380,-272,-1653,-1032,294,3111,-4775
390,-644,-1106,-382,-379,4639,-5427
400,-748,-1057,-413,-1550,5091,-5425
410,-1843,-388,-1841,-2609,7877,-5597
420,-2190,1067,2009,-2092,11082,-5676
430,-1719,1285,4003,-2258,7323,-5013
440,-788,1292,3980,-1900,5612,-1537
450,-959,828,3585,-1374,4278,-522
460,-976,-253,3906,-530,3147,-306
470,-795,-412,3615,-384,1878,-160
480,-845,-97,2942,-398,1483,-131
490,-859,-37,3425,-204,1243,94
500,-764,-370,3501,123,170,315
510,-683,-794,2247,114,156,288
520,-539,-585,2515,122,791,173
530,-439,-757,2673,262,191,254
540,-423,-956,2125,272,201,54
550,-461,-829,2195,313,38,-124
560,-517,-690,2090,352,-141,-113
570,-557,-484,2145,353,-194,-83
580,-533,-380,2261,347,-458,30
590,-442,-455,1884,231,-797,33
600,-403,-452,1454,77,-300,-30
610,-411,-384,1875,-22,-153,84
620,-409,-649,1846,-37,-157,120
630,-390,-734,1947,8,-109,68
640,-385,-754,2073,28,-191,8
650,-377,-773,2015,6,-268,-21
660,-425,-676,2180,64,-286,-12
670,-371,-691,1983,39,-329,-138
680,-435,-570,1873,62,-270,-103
690,-385,-470,1885,23,-205,-122
700,-361,-472,1727,-21,-125,-54
710,-370,-452,1837,-60,-39,-91
720,-352,-509,1933,-74,-54,42
730,-329,-548,1908,-34,-92,42
740,-335,-584,1985,35,-79,122
750,-360,-649,1894,2,-32,143
760,-369,-707,1962,-42,-30,76
770,-359,-715,2033,-110,-37,-7
780,-369,-720,1949,-118,-63,-14
790,-387,-676,2010,-102,-65,-63
800,-357,-617,1958,-70,-146,-6
810,-331,-570,1861,-108,-173,-63
820,-299,-524,1908,-18,-97,82
830,-321,-553,1900,-8,-60,117
840,-313,-611,1862,22,-39,88
850,-332,-633,1911,42,60,48
860,-321,-680,2077,-24,-13,97
870,-363,-667,2057,-1,-69,79
880,-343,-670,2055,-1,-82,34
890,-333,-687,1939,-66,-19,31
900,-309,-685,1895,-67,-12,30
910,-312,-641,1951,-42,-74,22
920,-318,-641,1842,-74,-46,38
930,-318,-676,1836,-41,15,41
940,-327,-701,1949,-11,86,22
950,-310,-680,2029,-19,36,52
960,-339,-693,1870,-39,60,5
970,-391,-608,1941,-164,92,19
980,-316,-594,1979,-183,98,106
990,-315,-622,1949,-194,86,78
