timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,746,-559,1811,-235,-112,-4
10,745,-605,1800,-301,-39,-45
20,737,-623,1876,-197,-21,-115
30,760,-578,1847,-234,-13,-71
40,756,-508,1826,-161,14,-112
50,676,-400,1742,-161,2,-89
60,792,-371,1800,-100,99,96
70,713,-523,1720,-186,155,74
80,752,-602,1849,-179,132,34
90,755,-650,1917,-229,30,40
100,775,-652,1710,-250,32,-32
110,771,-662,1742,-233,33,-42
120,773,-583,1752,-239,11,-46
130,715,-518,1649,-249,-22,25
140,690,-423,1597,-275,124,71
150,679,-402,1535,-255,122,233
160,640,-352,1430,-271,156,354
170,592,-269,1243,-492,230,376
180,514,-134,1268,-787,271,552
190,507,-83,1196,-1237,371,865
200,346,48,1231,-1475,458,1337
210,145,145,1171,-1574,608,1791
220,31,152,1536,-1635,809,2414
230,-86,118,1553,-1404,1344,3001
240,-315,-49,1583,-1774,1275,3552
250,-405,-322,2135,-2009,1540,4092
260,-489,-806,2387,-2342,1134,4587
270,-404,-1429,2897,-2181,487,4439
280,-481,-2127,3387,-2050,-124,4325
290,-150,-2966,3720,-1742,-1100,3661
300,-78,-3082,2900,-1706,-2330,2870
310,-173,-2527,2126,-1585,-2507,2311
320,-146,-2048,1946,-1214,-2662,2128
330,-166,-1764,1643,-1024,-2761,2112
340,-175,-1651,1532,-672,-2758,2375
350,-44,-1846,1701,-196,-2809,2435
360,91,-2270,1764,402,-3369,2031
370,58,-2762,1788,854,-3236,1574
380,134,-2872,1617,982,-3268,637
390,211,-2790,1315,1416,-3407,34
400,134,-2670,963,1610,-3326,-545
410,97,-2474,654,1640,-2799,-997
420,221,-2440,844,1764,-2481,-1341
430,285,-2317,630,1653,-2314,-1793
440,366,-2013,399,1334,-2101,-2136
450,360,-1694,182,1041,-1534,-2342
460,344,-1422,427,885,-1045,-2336
470,472,-1341,797,931,-752,-2330
480,449,-1353,1014,934,-670,-2341
490,474,-1280,987,935,-541,-2302
500,447,-1103,960,990,-292,-2294
510,470,-1005,761,992,166,-2393
520,480,-881,708,951,567,-2329
530,520,-890,582,1044,1358,-2448
540,561,-885,817,1020,1661,-2559
550,474,-780,590,977,1869,-2617
560,352,-586,624,1114,2670,-2849
570,288,-474,705,1164,2839,-2712
580,174,-194,1068,1492,3252,-2878
590,11,-203,1212,929,2888,-2279
600,14,-440,1159,793,3445,-2353
610,-119,-413,1454,396,3594,-2438
620,-293,-115,1589,-402,3916,-2519
630,-336,316,2113,-524,4088,-2129
640,-428,329,1864,-423,3977,-1695
650,-559,81,2049,-159,4899,-1776
660,-439,375,3184,107,4669,-1585
670,-406,668,3377,105,3080,-1114
680,-392,434,2838,171,2296,-804
690,-454,214,2711,-7,2528,-658
700,-490,282,3501,-101,1486,-581
710,-581,372,3470,106,837,-239
720,-530,105,2720,76,574,-33
730,-422,-14,2834,128,849,8
740,-403,-171,2893,46,235,53
750,-246,-346,2367,-65,158,-43
760,-193,-350,2220,-134,102,-182
770,-205,-203,2224,-56,-43,-200
780,-196,-180,1988,-28,-123,-232
790,-285,-55,2094,34,-237,-115
800,-355,-15,1969,83,-335,-44
810,-352,-135,1867,57,-265,47
820,-341,-317,1837,32,-42,73
830,-356,-411,1910,44,36,-12
840,-380,-347,2151,90,48,-17
850,-384,-365,2012,52,-48,-18
860,-355,-275,2136,10,-22,41
870,-335,-205,2147,66,-106,56
880,-358,-166,2145,129,-208,167
890,-306,-190,1990,60,-299,174
900,-286,-371,1678,-33,-2,99
910,-276,-335,2236,-9,-16,40
920,-325,-257,2077,43,-157,37
930,-326,-288,2006,-4,-30,-23
940,-347,-252,2099,-71,-64,16
950,-321,-216,2124,-37,-107,117
960,-323,-221,2059,8,-151,74
970,-296,-315,1992,32,-155,56
980,-333,-223,2022,18,-172,91
990,-293,-286,1892,-4,-69,98
