timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,369,-128,2264,130,57,-95
10,358,-144,2060,129,-26,-37
20,359,-113,2013,94,34,-72
30,359,-146,1928,128,116,-61
40,365,-63,1875,134,364,-138
50,428,-71,2072,-15,381,81
60,429,-66,2080,-54,201,2
70,425,-28,2028,-91,47,-28
80,370,-46,2037,-83,14,66
90,381,-92,2026,-83,-5,17
100,329,-119,2026,-68,-28,21
110,377,-166,1987,-15,-11,-33
120,391,-220,1894,-193,19,-59
130,376,-215,2029,-246,3,-48
140,361,-217,1968,-273,-83,-85
150,341,-173,1956,-222,-74,-17
160,316,-139,1906,-185,-48,26
170,309,-194,1865,-228,15,-38
180,284,-137,1787,-205,46,-38
190,276,-142,1749,-252,72,70
200,247,-221,1467,-333,168,-27
210,189,-10,1422,-609,471,-82
220,121,122,1476,-828,601,89
230,-2,244,1303,-1271,846,361
240,-56,516,1113,-1432,1379,608
250,-184,799,926,-1533,1919,1040
260,-182,820,1326,-1464,2371,1544
270,-375,477,1777,-1402,2596,1924
280,-595,72,2018,-1378,2620,2040
290,-475,249,2859,-1646,2548,2460
300,-475,-233,4071,-1615,1808,2472
310,-498,-757,4191,-1589,178,2553
320,-644,-572,3575,-2839,-541,2712
330,-525,-599,3024,-1629,-980,2687
340,-405,-842,2507,-1475,-1068,2456
350,-363,-1207,2452,-1967,-1313,2621
360,-206,-1779,2723,-1818,-1500,2647
370,-178,-2416,3002,-742,-1844,1822
380,-191,-2237,2918,-360,-2373,1056
390,-159,-2131,2556,177,-3013,707
400,-174,-2072,1660,786,-2912,230
410,-124,-2346,1288,1485,-2785,-567
420,-104,-2289,844,1666,-2265,-781
430,22,-1970,803,1375,-1964,-1342
440,26,-1736,817,1290,-1696,-1517
450,15,-1724,566,782,-1354,-1856
460,-79,-1518,257,610,-658,-2243
470,-62,-1167,619,698,176,-2572
480,-121,-1035,715,644,255,-2713
490,-252,-1248,516,762,656,-2953
500,-401,-900,603,544,1488,-3361
510,-464,-304,465,483,1965,-3229
520,-435,-298,85,450,2679,-3097
530,-409,157,557,111,3989,-2947
540,-450,626,2061,34,3818,-2510
550,-373,663,2980,634,2750,-2112
560,-333,588,2404,503,2064,-1653
570,-344,767,2265,147,2049,-1257
580,-390,732,2635,-85,1661,-848
590,-495,586,2949,-50,1758,-639
600,-376,525,3522,192,1417,-260
610,-361,244,3706,500,959,64
620,-251,34,3331,580,465,-18
630,-127,-106,3176,476,188,120
640,-147,-184,2875,200,-252,91
650,-158,-293,2409,-62,-563,13
660,-177,-381,1970,-200,-599,-7
670,-166,-361,1798,-169,-469,-190
680,-215,-307,1734,-186,-387,-230
690,-237,-384,1506,-235,-169,-237
700,-257,-361,1795,-69,-77,-281
710,-300,-368,1913,66,-31,-99
720,-275,-267,2162,193,-182,-56
730,-258,-145,2325,220,-279,72
740,-259,-475,2023,231,-356,168
750,-215,-505,1944,129,51,13
760,-189,-339,2257,142,-106,-91
770,-122,-311,2107,110,-94,-93
780,-103,-261,2143,56,-187,-113
790,-108,-223,2116,82,-274,-28
800,-92,-299,2013,-18,-235,-5
810,-102,-291,2045,-110,-266,-12
820,-147,-341,1818,-72,-198,-32
830,-130,-218,1938,-42,-21,-91
840,-153,-184,1960,44,-93,-67
850,-164,-256,1967,54,70,-48
860,-141,-232,2080,138,24,-34
870,-141,-209,2152,160,-5,129
880,-166,-252,2135,205,-100,102
890,-138,-428,2094,124,-141,35
900,-143,-347,2120,80,-51,-48
910,-124,-298,2132,113,-125,-16
920,-130,-276,2006,176,-63,-67
930,-69,-201,2042,170,-170,3
940,-119,-227,1921,191,-6,-28
950,-97,-267,2121,175,-44,-6
960,-101,-164,2214,253,-163,-52
970,-54,-281,2038,214,-132,-14
980,-72,-266,2035,167,-64,-27
990,-54,-242,2022,108,-83,2
