timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,496,-445,1940,-3,95,-6
10,526,-442,1948,-26,102,-12
20,511,-446,1949,-35,42,-89
30,502,-435,1991,-63,18,-30
40,505,-447,1996,-19,-6,-59
50,540,-397,1892,-54,74,-37
60,533,-417,1990,-66,145,-38
70,500,-414,2065,20,27,10
80,482,-430,2019,-4,109,67
90,465,-417,2056,6,-13,-27
100,512,-429,2000,49,41,28
110,494,-442,1953,8,-1,-23
120,472,-438,1970,0,10,5
130,469,-468,1965,-22,-25,-31
140,488,-451,1978,12,-8,2
150,490,-446,1940,15,-18,17
160,495,-483,1858,-58,55,-24
170,452,-428,1865,-3,53,22
180,482,-456,1816,-15,67,32
190,485,-420,1867,32,94,44
200,418,-435,1732,-31,129,39
210,411,-359,1707,-72,171,67
220,398,-266,1694,-176,292,68
230,397,-264,1686,-12,235,201
240,386,-215,1517,98,441,257
250,325,-159,1304,13,635,401
260,280,-93,1335,-128,1084,499
270,244,-130,1663,-237,1149,711
280,270,-173,1961,-644,1083,836
290,143,-173,1957,-715,822,950
300,175,-145,2313,-726,705,817
310,66,-224,2124,-779,518,1052
320,82,-204,2199,-1027,460,1575
330,43,-146,2265,-1039,479,1441
340,20,-97,2336,-1326,357,2039
350,43,-422,2810,-1410,-123,2325
360,44,-796,2968,-1490,-298,2446
370,100,-1128,2823,-1391,-736,2446
380,161,-1285,2673,-1527,-911,2226
390,80,-1367,2457,-1623,-1265,1981
400,115,-1232,2474,-1365,-1185,1792
410,147,-1283,2165,-1251,-1388,1774
420,285,-1503,2458,-1339,-1583,1804
430,245,-1254,2051,-1083,-1807,1691
440,195,-1388,1983,-1327,-1818,1502
450,348,-1474,2265,-895,-2158,1405
460,300,-1682,1971,-600,-2326,924
470,277,-1811,1688,-245,-2459,706
480,271,-1813,1231,-117,-2162,-603
490,234,-1862,1157,177,-1925,-465
500,308,-1811,1380,514,-1525,-207
510,372,-1848,1539,987,-1677,-655
520,380,-1769,1435,1383,-1737,-1182
530,305,-1831,1068,1751,-1604,-1470
540,374,-1894,706,1619,-1405,-1484
550,338,-1648,439,1260,-1016,-1986
560,248,-1292,21,810,-302,-2295
570,182,-1148,-9,520,541,-2314
580,215,-1049,376,373,1505,-2429
590,189,-1164,763,193,1493,-2599
600,109,-1042,664,326,2097,-3030
610,69,-745,1064,524,2469,-3097
620,19,-428,1141,737,2198,-2608
630,-76,-293,933,884,2842,-2459
640,-120,-473,907,527,3401,-2673
650,-100,-372,1767,485,3756,-2422
660,-29,51,2991,751,3201,-2265
670,-32,226,2594,887,2166,-1850
680,-29,456,2520,734,2024,-1388
690,60,502,2601,281,1577,-1103
700,-13,545,2199,41,1206,-126
710,-33,283,1721,-508,1750,-385
720,91,-101,2612,-1325,1664,-8
730,211,-399,3012,-1076,1137,-80
740,110,-611,2286,-761,717,-478
750,183,-338,2455,-799,1157,-429
760,211,-323,2634,-471,862,-205
770,165,-568,2650,-163,797,-230
780,230,-611,2911,270,609,-330
790,206,-591,2739,627,140,-220
800,147,-498,2543,561,96,-246
810,95,-426,2455,488,-241,-207
820,64,-339,2241,446,-210,-240
830,-9,-208,2135,404,-335,-84
840,6,-238,1852,301,-419,15
850,-9,-265,1676,29,-70,-80
860,6,-276,1832,-23,30,8
870,16,-322,1950,-56,29,85
880,32,-480,1939,-29,32,96
890,3,-507,2000,12,23,155
900,-13,-447,2070,77,-8,155
910,-10,-502,2061,68,-44,148
920,-1,-494,2044,87,-79,93
930,14,-523,2012,85,-77,43
940,14,-485,1940,85,-9,88
950,45,-493,1992,54,89,3
960,30,-444,2051,105,92,29
970,57,-507,2044,146,32,-5
980,38,-583,2038,49,12,-27
990,24,-410,2156,56,-24,-85
