timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-55,-1034,2158,-114,-340,-55
10,-35,-1058,2095,25,-433,-34
20,9,-1125,2068,102,-562,-129
30,13,-1077,2075,118,-731,-222
40,1,-1028,2025,168,-764,-268
50,66,-1015,1944,202,-923,-277
60,4,-1039,1858,12,-861,-571
70,124,-1052,2000,115,-952,-513
80,100,-954,1986,80,-1041,-468
90,130,-940,1859,47,-1116,-582
100,182,-857,1735,85,-982,-571
110,229,-908,1587,102,-777,-556
120,210,-845,1568,152,-724,-583
130,274,-835,1445,-71,-329,-200
140,277,-853,1534,139,-358,-607
150,285,-790,1554,204,-11,-585
160,265,-812,1366,142,95,-630
170,363,-873,1250,-7,443,-662
180,271,-822,1320,-57,738,-703
190,293,-793,1420,-187,840,-821
200,168,-763,1359,-362,1209,-810
210,129,-783,1393,-98,1527,-889
220,41,-554,1792,359,1807,-1011
230,0,-366,1949,321,1622,-889
240,-32,-114,1785,342,1387,-571
250,-71,-40,1460,436,1702,-301
260,-99,71,1656,229,1679,115
270,-227,-65,1107,-343,1850,490
280,-195,-115,1360,-477,2290,733
290,-299,-218,1401,-501,2533,966
300,-405,-422,1870,-359,2501,1224
310,-484,-593,2056,-690,2505,1145
320,-592,-601,2315,-857,1698,1160
330,-684,-683,2137,-969,1843,1188
340,-726,-679,2174,-950,1515,1179
350,-854,-704,2028,-1066,1523,1113
360,-848,-600,1953,-1078,1726,1334
370,-826,-1150,2530,-875,1676,1453
380,-724,-1633,2855,-614,1065,1532
390,-719,-1650,2693,-281,515,625
400,-856,-1444,2472,-276,202,492
410,-817,-1271,2122,-247,79,246
420,-860,-1281,2033,-236,-63,141
430,-868,-1218,2234,-165,-88,148
440,-856,-1179,2258,-99,-248,155
450,-833,-1216,2295,15,-441,41
460,-753,-1384,2217,67,-723,-33
470,-814,-1437,2126,249,-783,-278
480,-748,-1464,1916,537,-678,-475
490,-673,-1421,1880,634,-589,-578
500,-637,-1346,1857,410,-687,-715
510,-658,-1230,1679,302,-602,-787
520,-638,-1066,1964,261,-646,-873
530,-649,-938,2046,374,-865,-834
540,-536,-931,2119,552,-1076,-704
550,-512,-1088,1931,783,-912,-890
560,-433,-1081,1854,959,-1356,-1009
570,-411,-1008,1875,981,-1516,-1018
580,-400,-1112,1893,1002,-1377,-1081
590,-326,-1177,2123,1116,-1584,-1252
600,-290,-1367,1977,1255,-1892,-1656
610,-212,-1254,1701,1509,-1909,-1887
620,-196,-947,1425,1542,-1831,-2113
630,-191,-622,1285,1422,-1395,-2094
640,-135,-424,1353,1336,-1167,-1911
650,-51,-265,1383,1333,-1069,-1755
660,-44,-229,1163,1453,-555,-1550
670,35,-168,1574,1444,-224,-1496
680,-39,-79,1498,1484,-205,-1224
690,-29,70,1439,1342,208,-1106
700,-53,301,1687,1155,500,-926
710,-1,390,1793,897,593,-533
720,-14,310,1792,578,658,-231
730,17,156,2011,286,779,-34
740,28,20,2144,208,398,106
750,51,-35,2158,143,265,36
760,45,-119,2086,106,268,-69
770,70,-122,2138,31,211,-92
780,-11,-152,1875,-152,304,-67
790,54,-117,2129,-156,385,-24
800,74,-225,2167,-178,299,26
810,99,-249,2204,-130,186,-7
820,69,-227,2141,-59,59,34
830,39,-219,2150,-89,-45,33
840,31,-202,2140,-114,4,56
850,31,-236,2072,-209,34,151
860,92,-348,1998,-172,-40,64
870,54,-327,1866,-275,315,0
880,108,-278,2165,-267,175,-26
890,99,-339,2040,-212,141,27
900,77,-350,2063,-181,193,9
910,79,-325,2143,-193,82,-8
920,100,-302,2148,-73,-10,48
930,72,-264,2069,3,-156,64
940,17,-307,1906,-4,-61,104
950,73,-395,1982,19,61,39
960,26,-388,2049,-25,77,44
970,30,-403,2035,-3,33,-9
980,34,-377,2055,-26,133,-39
990,25,-350,2096,28,45,-64
