timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,162,-660,1883,53,2,-42
10,158,-672,1883,-63,-5,-1
20,154,-683,1904,-56,-28,35
30,171,-785,1962,-31,-62,46
40,203,-805,1945,50,-69,-3
50,172,-792,1906,16,-36,-21
60,224,-805,1921,17,-61,-69
70,230,-741,1867,44,-15,-32
80,169,-683,1864,-22,38,3
90,203,-812,2034,-26,52,11
100,206,-1006,2055,-7,-59,-18
110,199,-1121,2090,24,-117,-228
120,235,-1127,2046,104,-211,-316
130,249,-1055,1926,175,-278,-394
140,284,-1017,1859,278,-213,-403
150,294,-1127,1866,360,-240,-489
160,371,-1236,1856,467,-315,-715
170,374,-1258,1877,566,-380,-936
180,356,-1149,1872,699,-481,-1153
190,289,-994,1906,847,-541,-1284
200,353,-905,1907,907,-589,-1356
210,357,-743,1862,862,-655,-1390
220,392,-691,1731,745,-691,-1361
230,430,-729,1667,900,-724,-1338
240,430,-703,1387,767,-492,-1394
250,435,-637,1232,613,-217,-1377
260,195,-648,1079,742,743,-1467
270,263,-169,1666,55,290,-1418
280,229,-477,759,-456,1349,-1618
290,-13,214,1461,-1100,1833,-1458
300,-411,762,766,-2043,2690,-1081
310,-431,1335,1154,-2669,4013,164
320,-260,1312,1553,-2153,3951,1511
330,-391,939,2191,-1695,3168,2625
340,-487,450,1715,-1758,3295,2776
350,-398,-184,1791,-1750,3222,2915
360,-482,-698,2562,-1614,2600,2743
370,-678,-1085,2563,-1652,2263,2335
380,-709,-1386,2657,-1605,1698,2282
390,-878,-1208,2339,-2382,1558,2206
400,-781,-1319,2672,-1869,1157,1549
410,-797,-1416,2374,-1529,850,1562
420,-823,-1490,2432,-1031,488,1485
430,-798,-1917,2649,-681,168,1262
440,-717,-2179,2813,-338,-576,732
450,-630,-2208,2639,-219,-906,333
460,-584,-2253,2853,180,-1771,-182
470,-678,-1978,2244,721,-2126,-471
480,-701,-1660,2118,1230,-2391,-683
490,-651,-1609,2106,1594,-2400,-892
500,-594,-1493,2191,1386,-2606,-1082
510,-549,-1330,2087,1335,-2801,-1206
520,-463,-1140,1743,1643,-2771,-1125
530,-279,-1105,1691,1798,-2416,-1254
540,-147,-1061,1699,1791,-2444,-1417
550,-65,-970,1585,1445,-2363,-1334
560,19,-876,1379,1289,-2251,-1366
570,14,-871,1585,1040,-1949,-1456
580,139,-795,1416,1025,-1931,-1440
590,241,-815,1200,1171,-1384,-1687
600,278,-797,1361,1265,-1017,-1755
610,290,-633,1493,1380,-1058,-1827
620,301,-614,946,1232,-559,-1954
630,299,-446,1287,1129,171,-1911
640,227,-71,1499,929,117,-1868
650,204,255,1660,699,267,-1684
660,174,306,1871,301,148,-1411
670,192,427,1828,-98,84,-1121
680,304,375,1981,-115,210,-950
690,219,387,1655,-534,73,-661
700,251,302,1751,-773,680,-359
710,371,72,1792,-862,894,-229
720,316,-272,2121,-1268,946,-347
730,404,-273,2411,-984,658,-289
740,418,-239,2205,-574,497,-213
750,389,-237,2200,-366,216,-107
760,362,-222,2144,-372,259,-65
770,416,-391,2007,-284,156,51
780,368,-466,2075,-344,372,-120
790,376,-510,2189,-500,129,-23
800,345,-410,2182,-421,148,-45
810,325,-464,2090,-362,95,13
820,339,-456,2033,-333,87,61
830,309,-458,1962,-277,94,-62
840,374,-456,2020,-284,94,-24
850,344,-456,1909,-261,79,60
860,365,-467,2020,-162,-3,16
870,347,-529,1924,-61,-44,26
880,325,-455,1745,-100,32,-17
890,371,-493,1939,-95,93,18
900,365,-500,1950,-32,168,10
910,326,-504,1999,52,66,9
920,303,-510,1950,98,-28,-37
930,315,-522,1959,107,4,-13
940,285,-514,1919,31,68,-66
950,309,-524,1933,-45,67,-106
960,300,-443,1888,-105,183,-43
970,296,-444,1972,-58,218,-20
980,303,-470,1986,-6,197,74
990,288,-500,2111,75,132,0
