timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,152,-1139,2134,-50,-365,-81
10,169,-1293,2253,11,-485,-262
20,215,-1401,2190,165,-799,-490
30,259,-1399,2034,412,-968,-806
40,312,-1410,1751,606,-974,-1104
50,277,-1330,1499,663,-736,-1404
60,355,-1234,1178,892,-550,-1653
70,289,-1097,762,852,223,-1841
80,198,-1110,645,56,861,-2412
90,-79,-810,207,-1226,1892,-2736
100,-567,-110,383,-3340,3096,-2716
110,-959,547,831,-4866,4645,-1823
120,-1026,665,1576,-5456,5113,-418
130,-682,891,2059,-3429,5307,1346
140,-1088,661,1866,-2127,4864,2560
150,-1172,270,2743,-1324,4097,3601
160,-1133,-671,3172,-1072,3043,4010
170,-1032,-1712,3461,-635,1728,3526
180,-1054,-2632,4298,-271,448,2316
190,-1179,-2378,3636,356,-1040,1823
200,-1150,-1845,2704,575,-1779,1434
210,-1063,-1963,2264,587,-1906,1258
220,-617,-2513,2447,487,-2223,488
230,-440,-3088,2880,1061,-2970,-924
240,-429,-2967,2827,2029,-3619,-1643
250,-490,-2850,2629,2264,-4275,-2469
260,-731,-2345,2122,2272,-4997,-3052
270,-672,-2369,1511,2314,-4280,-3403
280,-616,-1889,880,2517,-3836,-4110
290,-552,-1220,498,2476,-2835,-4292
300,-459,-575,341,2402,-1830,-4265
310,-277,-116,769,2338,-808,-3997
320,-232,778,1239,2089,-979,-3424
330,-235,1339,661,1726,-605,-2329
340,70,1226,904,1605,292,-1622
350,141,1011,1332,1187,-8,-974
360,285,717,1245,726,301,-590
370,305,425,1966,534,414,-431
380,296,281,1890,372,231,-289
390,381,168,2020,328,261,-292
400,401,78,2032,269,233,-185
410,432,33,1819,129,410,-202
420,385,19,2362,160,568,-165
430,374,-22,2411,161,237,-62
440,409,9,2315,71,59,-85
450,394,45,2253,120,-72,20
460,423,3,2072,20,-203,17
470,427,-22,2014,42,-158,60
480,459,-95,1861,104,37,2
490,482,-42,1983,92,89,-11
500,452,-107,2040,137,91,-44
510,429,-5,1977,120,-3,-40
520,414,-42,2075,154,66,43
530,396,-9,2028,28,-72,78
540,411,-146,1898,-43,-11,107
550,443,-206,2136,-37,102,-75
560,396,-104,2054,-11,13,-61
570,445,-73,2011,49,26,-9
580,405,-87,2059,66,67,-28
590,426,5,2076,77,-37,-16
600,387,8,2014,91,27,-15
610,415,-56,2015,44,-88,87
620,452,-56,1930,-43,-5,56
630,405,-138,1978,-73,95,-10
640,394,-95,2152,-61,-28,-95
650,395,-21,2002,-5,2,-88
660,412,-15,2015,31,39,-39
670,432,-19,2043,52,7,-68
680,408,36,1985,116,98,-7
690,423,-7,2074,108,-8,51
700,414,-23,1903,64,2,10
710,418,-39,1984,60,83,-74
720,391,28,1993,38,51,24
730,399,-2,2011,36,56,38
740,388,-47,2057,21,113,-23
750,404,-49,2156,24,29,-16
760,395,-68,2074,110,1,-38
770,399,-29,2068,113,-16,46
780,426,-53,1918,-21,-2,54
790,404,-95,2015,-20,126,-23
800,416,-33,2048,-20,-16,-27
810,443,-15,2000,59,66,-51
820,422,-27,2052,86,-2,-24
830,421,-27,2057,117,-48,-6
840,428,25,1992,90,30,1
850,439,7,1994,130,-47,-19
860,429,-90,1935,90,83,-52
870,413,-1,2055,-26,-34,-14
880,426,67,1942,31,44,49
890,418,-43,1984,52,104,42
900,429,-14,2127,0,-9,-34
910,391,60,1984,41,55,33
920,415,-68,2074,87,16,6
930,403,-47,1987,53,66,-27
940,407,77,2058,116,75,-16
950,412,29,2024,199,37,10
960,420,-47,2022,97,71,-21
970,390,10,2034,56,-1,16
980,427,8,2003,-35,0,-8
990,406,22,2012,14,7,10
