timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-334,155,1995,-206,169,-60
10,-264,21,2236,-130,73,-40
20,-329,201,2167,-174,55,-35
30,-343,240,2118,-200,24,-30
40,-352,261,2049,-172,-9,1
50,-335,277,2116,-180,91,41
60,-336,186,2085,-121,-21,-60
70,-289,242,2105,-127,-142,-34
80,-289,231,2043,-224,-211,-59
90,-404,407,2173,-342,-438,-36
100,-302,440,2342,-340,-519,26
110,-359,559,2404,-325,-897,296
120,-255,127,1662,-296,-909,395
130,-143,31,1751,-249,-766,317
140,-80,-296,1615,-246,-206,139
150,-38,-233,2132,-303,-267,-5
160,-78,-293,2061,-293,-440,-99
170,-38,-337,1899,-178,-267,-283
180,58,-398,2052,-150,-576,-333
190,-51,-363,1543,-29,-369,-426
200,-67,-250,1421,-129,-106,-618
210,158,-481,1336,-386,-71,-783
220,130,-544,1273,-654,13,-931
230,-9,-465,1299,-1035,18,-1190
240,-157,-247,1270,-889,277,-1140
250,-364,210,1345,-719,766,-942
260,-482,763,1345,-420,1111,-728
270,-558,886,1510,-206,1200,-51
280,-626,795,1718,-582,1226,307
290,-683,473,2307,-1013,1417,441
300,-581,-128,2623,-1211,955,221
310,-665,-49,2805,-1658,827,267
320,-764,-44,2736,-1573,773,188
330,-859,155,3091,-1301,690,442
340,-838,256,3435,-1206,404,525
350,-805,113,3015,-1024,147,912
360,-622,125,3450,-931,-192,1202
370,-437,-50,3317,-773,-1206,1357
380,-361,-417,2214,-497,-1243,1526
390,-264,-1031,1684,-587,-639,1151
400,-90,-786,2171,-543,-59,681
410,-67,-770,2392,-446,-243,680
420,-74,-767,2410,-117,-409,330
430,-139,-742,2576,68,-435,336
440,-70,-781,2520,153,-912,307
450,-167,-637,2464,582,-880,97
460,-128,-764,2496,852,-1107,70
470,-55,-1050,2195,1146,-1102,-95
480,-48,-1119,2251,1293,-1097,-267
490,37,-1301,2525,1444,-1145,-603
500,71,-1494,2579,1402,-1542,-782
510,80,-1518,2114,1467,-1587,-1306
520,52,-1220,2133,549,-1622,-2329
530,96,-960,1992,1542,-2307,-1978
540,12,-871,1747,2065,-2171,-2341
550,49,-400,2015,2349,-2582,-2500
560,-304,178,1104,2211,-2611,-2315
570,-421,520,290,1694,-1400,-2157
580,-248,1163,668,1386,-416,-1562
590,-168,1053,764,1163,-66,-1144
600,-98,1087,990,990,206,-843
610,-93,1246,954,848,805,-423
620,24,1087,1791,849,690,-137
630,36,808,1784,575,179,-20
640,28,620,1433,295,504,-104
650,69,721,1816,188,631,-125
660,91,632,2078,63,345,-25
670,122,592,1966,35,527,-111
680,156,634,2207,121,336,-12
690,179,559,2207,124,294,-25
700,212,500,2185,37,231,79
710,238,462,2322,78,51,58
720,233,387,1997,18,160,-36
730,260,463,2095,39,267,-72
740,272,493,2126,24,77,17
750,283,430,2083,117,139,-2
760,265,471,2110,89,29,31
770,256,507,2054,29,-9,-6
780,215,509,1901,-10,-62,11
790,204,490,1829,-38,180,52
800,206,460,1996,-58,138,44
810,220,485,2013,-28,88,71
820,201,392,1918,-52,174,93
830,208,460,2141,-76,115,-2
840,158,458,2052,-30,82,63
850,181,391,2133,16,47,15
860,186,359,2111,23,-12,-9
870,174,462,2167,26,-64,2
880,160,410,2004,17,-68,-3
890,166,475,2002,0,87,-42
900,177,530,2006,-25,-94,56
910,183,489,2023,-15,-33,88
920,210,357,2013,29,-64,150
930,221,326,2002,-4,-59,0
940,189,391,2090,-16,2,13
950,194,364,2017,-28,-157,-19
960,172,439,1923,2,54,-72
970,191,452,2016,63,-12,25
980,188,473,2015,44,-21,-1
990,140,535,1986,53,3,4
