timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,621,-259,2057,-141,-54,376
10,692,-415,2004,-75,-173,248
20,723,-430,2057,70,-149,235
30,710,-508,1936,96,-209,166
40,701,-558,1953,11,-204,-61
50,704,-549,1854,-19,-210,-126
60,693,-507,1884,-375,-240,838
70,652,-513,1841,-133,-221,-544
80,729,-514,1818,-40,-157,-372
90,694,-608,1795,-20,-87,-537
100,694,-684,1735,14,-51,-649
110,696,-930,1398,-72,15,-1009
120,635,-1024,1484,-21,734,-1615
130,601,-553,1995,17,525,-1792
140,497,-138,1782,262,270,-1738
150,492,-82,1424,386,695,-1756
160,415,208,1543,528,826,-1601
170,425,-44,1206,705,1348,-1547
180,371,83,1690,525,1588,-1618
190,323,95,1855,290,1490,-1550
200,280,262,1840,351,1470,-1372
210,247,48,1568,274,1532,-1405
220,161,403,1852,105,1766,-1419
230,142,479,1664,210,1440,-898
240,-2,384,1316,16,1962,-703
250,-124,788,1447,-467,1915,-137
260,-246,425,1100,-190,2274,126
270,-390,515,1437,-702,3440,-165
280,-420,765,2241,-363,3123,521
290,-349,-66,2257,-241,2839,679
300,-637,-6,2346,-655,2909,194
310,-770,226,2002,-886,2623,466
320,-782,272,1837,-1253,3372,326
330,-829,373,2016,-1677,3137,900
340,-715,105,2096,-1703,3301,1083
350,-784,44,3156,-1546,2969,1258
360,-737,-474,4154,-810,1603,1227
370,-627,-949,3292,-782,615,894
380,-718,-790,2819,-905,388,516
390,-711,-559,2560,-827,-124,447
400,-781,-784,2131,-335,-45,373
410,-658,-833,2378,22,236,11
420,-660,-710,2840,126,-266,-57
430,-682,-885,2992,161,-654,-222
440,-753,-657,2881,452,-1195,-317
450,-675,-531,2884,614,-1505,-418
460,-719,-494,2763,696,-1936,-378
470,-636,-437,2457,684,-2065,-414
480,-703,-285,2518,744,-2129,-393
490,-629,-176,2855,952,-2434,-375
500,-582,-102,2851,1019,-2981,-245
510,-536,-14,2646,1043,-3406,-179
520,-481,-43,2051,976,-3604,202
530,-327,-326,1679,1212,-3264,35
540,-92,-736,1588,1037,-2958,-135
550,-39,-964,1345,1227,-2443,-901
560,88,-374,2060,1613,-2097,-1218
570,30,45,1804,1170,-2931,-829
580,74,62,1289,1224,-2310,-806
590,232,-207,1358,1088,-2089,-691
600,382,-602,1142,1201,-1353,-1230
610,383,-958,1134,1441,-1109,-1768
620,432,-744,815,1735,-383,-2449
630,311,379,1055,1642,-250,-2588
640,210,613,996,1810,104,-2203
650,252,677,1170,1622,287,-1835
660,147,787,1232,1295,691,-1768
670,212,1385,1648,1261,585,-1242
680,176,1013,1681,1023,454,-964
690,143,1172,1896,1004,525,-1019
700,152,1332,2001,880,187,-655
710,69,1312,1655,599,303,-497
720,97,1477,2104,540,339,-322
730,144,1336,2196,452,-116,-80
740,147,1037,1824,229,15,-33
750,172,1072,2078,40,-124,63
760,227,925,1822,-136,-48,100
770,300,868,1898,-154,-115,100
780,368,746,1885,-35,126,68
790,378,763,1979,28,-128,54
800,369,740,1868,99,201,-38
810,397,702,2184,88,-17,98
820,368,816,2022,38,-180,104
830,345,644,1743,-32,-278,192
840,387,564,1835,-73,274,-197
850,394,964,2037,3,-343,30
860,316,787,1627,87,73,115
870,377,665,1955,85,143,-1
880,352,887,1957,67,-68,20
890,303,887,1783,39,85,49
900,333,790,1904,12,-71,147
910,349,832,1810,-74,138,104
920,316,919,1852,-93,-132,343
930,333,521,1747,-75,199,64
940,360,791,2078,-76,-51,36
950,324,724,1793,-2,12,68
960,383,628,1863,-13,105,23
970,380,803,1996,2,-56,-38
980,330,782,1850,70,64,15
990,351,850,1960,92,-70,17
