timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-225,-890,2119,14,-124,18
10,-220,-854,2176,28,-226,-68
20,-233,-881,2060,85,-172,2
30,-202,-879,2138,69,-214,-23
40,-205,-920,2378,33,-330,-69
50,-149,-967,2269,-356,-446,898
60,-149,-1080,2204,47,-500,-34
70,-107,-1022,2336,40,-722,-284
80,-132,-1022,2218,43,-939,-386
90,-29,-1599,2094,-66,-1032,-576
100,-61,-1325,1570,44,-803,-678
110,-37,-1207,1695,109,-548,-720
120,-8,-1142,1930,70,-842,-824
130,28,-1094,1541,362,-701,-967
140,-3,-1032,1527,476,-585,-956
150,74,-735,1367,767,-257,-1785
160,23,-824,1624,516,-160,-928
170,20,-739,1652,484,-165,-918
180,-89,-570,1364,432,-131,-911
190,49,-503,1298,252,222,-791
200,66,-506,1545,230,202,-954
210,-20,-415,1104,-26,383,-543
220,71,-347,1191,-154,763,-444
230,45,-312,1574,-330,748,-350
240,-77,-218,1545,-272,800,-223
250,-184,20,1542,-95,939,-134
260,-269,230,1682,-13,1054,258
270,-337,375,1606,-9,1154,601
280,-370,246,1719,-183,1172,990
290,-378,170,1813,-469,1190,1210
300,-429,-295,2195,-418,1224,1421
310,-388,-726,2457,-347,921,1195
320,-401,-592,2414,-483,480,1063
330,-528,-372,1978,-852,464,1256
340,-469,-469,1884,-766,595,1474
350,-508,-566,1709,-774,773,1574
360,-347,-341,1877,-485,1079,1781
370,-344,-497,2221,-597,1027,1756
380,-278,-1266,2661,-542,674,1781
390,-249,-1765,2789,-150,271,896
400,-360,-1497,2807,-534,-87,660
410,-420,-1531,2855,-506,-321,342
420,-421,-1262,2983,-507,-806,371
430,-440,-1555,2292,-382,-818,336
440,-377,-1676,2206,-123,-492,12
450,-325,-1559,2496,-36,-563,-114
460,-361,-1487,2353,24,-625,-378
470,-351,-1360,2467,21,-779,-505
480,-315,-1301,2545,44,-961,-747
490,-233,-1228,2607,16,-1406,-701
500,-313,-1225,2884,24,-2000,-852
510,-329,-1023,2413,-86,-2341,-1128
520,-229,-1096,1757,-71,-2330,-972
530,-165,-1311,1342,-239,-2031,-1089
540,13,-1595,1466,-204,-1734,-1395
550,55,-1656,1453,-109,-1638,-1633
560,119,-1468,1229,-109,-1467,-1991
570,-52,-1390,1530,-105,-1273,-2399
580,211,-1470,1712,270,-1339,-2405
590,163,-1221,1687,590,-1360,-2581
600,125,-642,1246,876,-1434,-2627
610,195,-286,905,1011,-1091,-2254
620,260,-219,1326,1219,-910,-2029
630,279,-153,1075,1384,-1012,-1758
640,281,-147,532,1341,-183,-1595
650,295,-201,1192,1183,424,-1428
660,428,-242,1446,1084,562,-1340
670,266,-51,1280,937,893,-1200
680,338,74,1917,774,1120,-875
690,391,185,2039,713,956,-623
700,432,186,2140,615,678,-374
710,420,112,2246,567,556,-176
720,447,-7,2424,485,135,-118
730,473,-89,2406,484,-197,-90
740,423,-132,1642,326,47,-43
750,473,-162,1837,56,273,-111
760,511,-117,2226,-43,181,-83
770,470,-124,1895,-27,284,64
780,549,-246,2139,61,301,1
790,546,-260,2099,158,223,64
800,550,-199,2143,98,123,21
810,550,-253,2162,128,74,128
820,503,-369,1656,25,140,131
830,627,-435,2106,-39,254,8
840,507,-330,1830,-4,153,49
850,580,-391,1962,41,301,5
860,513,-316,2053,98,322,3
870,542,-279,2109,38,274,-25
880,496,-260,2253,80,104,41
890,498,-220,2108,57,-32,3
900,470,-238,1883,32,37,78
910,471,-268,1998,-25,165,105
920,456,-303,1971,-2,184,83
930,458,-337,2023,51,204,53
940,446,-237,1966,1,136,32
950,443,-243,1973,1,242,104
960,416,-229,1911,19,468,145
970,440,-314,1999,-12,616,133
980,432,-253,2078,-27,428,95
990,404,-307,1995,-8,381,124
