timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-1328,-692,1322,92,18,-8
10,-1298,-741,1460,33,-11,53
20,-1315,-755,1474,-20,69,-5
30,-1311,-745,1451,-7,-12,-1
40,-1284,-681,1470,-1,4,-12
50,-1278,-734,1453,0,4,-21
60,-1301,-734,1456,-27,71,-10
70,-1316,-731,1442,-32,-36,-8
80,-1274,-1200,907,236,-104,-234
90,-1637,-1020,1992,-62,107,25
100,-1246,-649,1471,-14,31,-21
110,-1280,-703,1416,31,38,51
120,-1213,-701,1436,27,6,51
130,-1319,-729,1454,22,6,15
140,-1303,-731,1479,8,8,48
150,-1286,-727,1451,36,-2,-23
160,-1330,-730,1435,11,3,26
170,-1294,-727,1446,57,-17,30
180,-1290,-713,1440,18,-13,39
190,-1285,-745,1459,28,38,-7
200,-1296,-697,1448,16,28,-35
210,-1286,-742,1450,19,-8,-7
220,-1285,-737,1482,9,20,53
230,-1286,-735,1460,-15,47,70
240,-1292,-729,1472,20,34,47
250,-1275,-718,1443,15,30,26
260,-1305,-709,1470,14,33,14
270,-1282,-746,1468,19,24,-3
280,-1309,-727,1477,39,20,8
290,-1304,-731,1484,31,25,31
300,-1313,-751,1458,-4,17,29
310,-1252,-726,1457,30,15,-1
320,-1281,-736,1461,21,30,52
330,-1277,-720,1452,7,44,60
340,-1298,-726,1460,25,17,-10
350,-1307,-729,1460,18,22,-5
360,-1274,-762,1448,18,56,-39
370,-1306,-709,1471,63,4,22
380,-1275,-702,1453,24,33,28
390,-1255,-693,1451,8,-18,-18
400,-1285,-723,1472,-1,22,10
410,-1270,-730,1503,-7,31,17
420,-1282,-720,1456,9,8,-17
430,-1316,-743,1464,34,50,26
440,-1299,-703,1453,13,-3,12
450,-1289,-739,1473,-3,5,-12
460,-1290,-741,1461,17,2,8
470,-1313,-727,1457,11,33,27
480,-1291,-736,1457,-11,26,-16
490,-1276,-725,1458,22,3,-5
500,-1278,-713,1453,10,-4,-14
510,-1292,-710,1441,-12,62,-3
520,-1285,-741,1473,1,-15,7
530,-1274,-719,1446,-2,40,-6
540,-1291,-727,1456,12,33,-19
550,-1295,-738,1447,-3,51,-29
560,-1298,-742,1476,14,59,-4
570,-1286,-727,1484,20,21,-27
580,-1297,-727,1455,21,-4,57
590,-1274,-740,1471,22,11,25
600,-1292,-726,1471,31,11,-24
610,-1294,-719,1455,13,29,-61
620,-1276,-736,1456,7,16,8
630,-1280,-709,1470,30,22,7
640,-1283,-740,1458,-4,31,4
650,-1300,-714,1454,54,4,29
660,-1285,-731,1440,-6,20,-45
670,-1309,-735,1456,39,10,44
680,-1275,-736,1451,24,-4,5
690,-1309,-733,1458,4,6,37
700,-1286,-721,1467,64,20,36
710,-1262,-721,1446,21,31,-23
720,-1280,-743,1439,26,37,-25
730,-1295,-758,1454,-8,-11,-18
740,-1279,-725,1445,31,9,-22
750,-1310,-722,1441,30,6,26
760,-1265,-744,1377,-17,43,57
770,-1283,-729,1519,24,-4,8
780,-1282,-715,1488,24,6,-37
790,-1297,-717,1448,34,44,-4
800,-1307,-729,1468,-7,22,-17
810,-1259,-722,1457,29,19,6
820,-1291,-742,1446,32,42,-11
830,-1296,-739,1447,1,30,11
840,-1288,-706,1454,27,30,-61
850,-1317,-705,1454,25,44,14
860,-1285,-755,1470,5,4,40
870,-1268,-713,1431,30,38,53
880,-1302,-696,1461,35,19,-23
890,-1287,-733,1465,9,-15,-18
900,-1309,-733,1485,29,25,-4
910,-1300,-727,1468,3,26,17
920,-1289,-727,1451,14,39,4
930,-1272,-723,1467,29,16,32
940,-1281,-728,1469,-8,49,-26
950,-1277,-727,1500,-9,8,-14
960,-1274,-716,1471,12,45,23
970,-1293,-706,1448,29,-1,12
980,-1299,-730,1482,1,27,-5
990,-1275,-723,1452,-3,16,8
