timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,102,-1991,782,1,-19,-51
10,76,-2017,795,93,-44,-104
20,61,-1956,731,12,-81,-100
30,60,-1921,709,-67,-32,-37
40,59,-1935,716,-66,72,-1
50,121,-1924,752,-93,26,66
60,120,-1918,779,-25,44,19
70,102,-1981,746,-113,10,-21
80,19,-2052,714,-136,-35,-18
90,39,-1985,710,38,55,-134
100,69,-1987,759,-6,28,-206
110,105,-1913,706,40,4,-198
120,139,-1909,681,31,38,-287
130,157,-1870,677,21,12,-205
140,167,-1869,691,-38,-28,-132
150,147,-1953,719,6,-15,-104
160,120,-2026,780,226,6,-142
170,95,-2047,774,278,-84,-81
180,83,-1999,760,362,-86,-286
190,142,-1998,719,463,-78,-341
200,146,-1880,747,479,3,-451
210,134,-1890,755,584,-124,-412
220,161,-1926,813,779,-73,-518
230,194,-1986,870,727,-105,-564
240,193,-1902,868,763,-104,-579
250,205,-1911,873,729,-100,-476
260,238,-1778,852,767,2,-457
270,297,-1691,867,723,56,-310
280,321,-1751,942,622,63,-157
290,306,-1750,1008,478,49,-36
300,306,-1838,970,467,-3,-50
310,234,-1784,892,415,0,37
320,253,-1776,849,245,40,107
330,244,-1892,945,-74,103,231
340,264,-1920,1019,8,122,81
350,250,-1895,1039,7,31,50
360,226,-1859,947,26,-18,-42
370,219,-1796,911,50,41,-8
380,254,-1753,945,33,0,-13
390,283,-1753,938,61,37,-68
400,297,-1782,934,118,15,54
410,320,-1786,1028,108,-7,54
420,331,-1802,1006,60,3,104
430,284,-1769,948,85,51,89
440,244,-1842,957,78,20,74
450,226,-1853,1014,96,4,1
460,245,-1870,987,63,21,-3
470,237,-1814,956,43,33,-3
480,250,-1801,978,0,82,-64
490,298,-1832,1013,56,35,33
500,270,-1799,998,69,47,-37
510,236,-1773,959,102,70,-33
520,266,-1770,942,60,129,-55
530,260,-1783,994,110,95,11
540,267,-1831,1036,141,88,-24
550,247,-1872,1016,147,31,-93
560,238,-1840,994,113,34,-23
570,247,-1827,1037,97,57,-3
580,254,-1790,1055,158,-14,-39
590,276,-1766,1027,172,51,-8
600,280,-1729,997,201,48,33
610,271,-1724,1052,132,79,133
620,248,-1757,1071,122,107,172
630,244,-1736,1030,141,77,137
640,165,-1788,1027,211,83,110
650,192,-1887,1098,241,48,105
660,167,-1896,1063,153,38,79
670,196,-1788,1107,363,-3,-91
680,258,-1779,1048,390,63,-191
690,158,-1700,1047,124,90,-211
700,352,-1841,1094,55,59,-697
710,279,-1761,1019,201,160,-300
720,408,-1791,1097,-47,130,-95
730,-1296,-1270,530,986,2013,-620
740,140,-1938,963,247,85,-124
750,1190,-1671,1049,1866,915,-246
760,262,-1758,1285,408,166,-73
770,193,-1772,1098,322,214,-118
780,197,-1714,1113,271,40,-202
790,270,-1693,1384,409,-162,-264
800,267,-1683,1205,490,-26,-274
810,245,-1670,1177,500,82,-258
820,306,-1600,1170,498,142,-173
830,298,-1584,1250,391,145,-178
840,318,-1637,1250,391,157,-103
850,252,-1650,1259,353,167,-67
860,254,-1660,1233,364,147,-139
870,296,-1643,1322,349,214,-148
880,250,-1630,1180,324,181,-141
890,248,-1638,1200,367,157,-162
900,427,-1873,1480,282,362,-511
910,26,-1170,1009,2017,896,-1077
920,-121,-1553,568,2060,2480,-1116
930,444,-1623,1874,1246,-241,-578
940,178,-1379,1144,1170,885,-506
950,56,-1322,1477,379,-123,-485
960,233,-1286,1393,443,154,-266
970,374,-1445,1523,362,-141,-265
980,361,-1594,1653,866,-195,-404
990,328,-1579,1642,1076,-486,-458
