timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-1299,-875,1473,59,-74,8
10,-1228,-865,1433,14,5,-19
20,-1215,-828,1438,-26,107,-23
30,-1243,-847,1452,24,10,6
40,-1280,-861,1433,21,-20,-37
50,-1254,-836,1423,-10,40,-72
60,-1291,-833,1409,-36,59,13
70,-1248,-860,1449,1,-34,6
80,-1100,-624,1119,-37,196,-127
90,-1174,-764,1489,-16,125,-25
100,-1281,-827,1477,15,49,-40
110,-1214,-847,1447,30,-3,-20
120,-1236,-850,1436,13,64,-43
130,-1244,-849,1440,9,13,-51
140,-1232,-839,1417,21,42,-49
150,-1251,-851,1440,14,38,12
160,-1239,-854,1416,1,71,-7
170,-1256,-831,1457,35,48,60
180,-1251,-847,1417,2,53,-15
190,-1243,-818,1433,68,30,76
200,-1243,-810,1447,39,28,56
210,-1264,-837,1444,47,37,14
220,-1244,-835,1429,17,56,-4
230,-1259,-844,1437,18,16,-28
240,-1241,-829,1423,33,36,-40
250,-1252,-830,1439,42,-6,-2
260,-1267,-842,1442,16,45,38
270,-1286,-835,1435,43,26,54
280,-1251,-829,1430,24,33,62
290,-1239,-819,1440,32,21,12
300,-1258,-813,1443,27,22,-52
310,-1292,-838,1423,29,15,-6
320,-1251,-845,1415,-5,54,39
330,-1254,-850,1434,1,43,0
340,-1238,-831,1443,45,35,10
350,-1255,-821,1432,10,8,28
360,-1266,-832,1427,6,23,65
370,-1260,-791,1387,19,39,4
380,-1280,-819,1450,76,57,44
390,-1262,-941,1476,121,29,-12
400,-1281,-813,1444,30,37,6
410,-1271,-815,1428,48,28,12
420,-1285,-803,1437,89,83,27
430,-1266,-843,1470,126,5,21
440,-1251,-797,1450,0,10,59
450,-1235,-825,1426,30,27,-14
460,-1249,-806,1448,-2,33,25
470,-1271,-809,1446,-8,27,10
480,-1261,-809,1436,15,34,-45
490,-1268,-811,1449,19,39,26
500,-1257,-825,1442,52,22,10
510,-1255,-839,1450,48,51,42
520,-1234,-816,1434,14,13,14
530,-1268,-838,1460,-10,26,-25
540,-1272,-810,1447,4,52,-12
550,-1283,-831,1437,5,25,-8
560,-1274,-828,1422,37,41,-18
570,-1238,-833,1440,17,10,-30
580,-1270,-844,1440,-14,22,-54
590,-1266,-829,1416,-31,9,23
600,-1267,-814,1446,12,50,32
610,-1277,-815,1423,24,36,-17
620,-1257,-822,1444,32,59,-5
630,-1242,-813,1429,81,2,49
640,-1242,-786,1417,184,75,73
650,-1274,-721,1385,575,156,64
660,-1287,-909,1474,301,73,50
670,-1262,-765,1446,245,59,4
680,-1300,-792,1450,47,68,42
690,-1260,-764,1431,10,-17,-27
700,-1276,-791,1457,19,18,12
710,-1257,-830,1439,-21,53,-10
720,-1275,-799,1431,7,61,-18
730,-1259,-779,1429,19,1,34
740,-1272,-752,1487,-1,9,-17
750,-1272,-797,1435,15,61,-59
760,-1261,-783,1440,33,-5,-21
770,-1291,-780,1448,12,0,-68
780,-1276,-797,1426,44,16,26
790,-1268,-810,1464,2,-2,24
800,-1263,-761,1455,8,-15,17
810,-1280,-767,1457,10,68,-31
820,-1247,-791,1469,39,49,47
830,-1303,-786,1469,51,27,51
840,-1275,-757,1432,45,45,26
850,-1287,-793,1429,16,31,-19
860,-1290,-819,1435,-15,34,-10
870,-1264,-797,1437,8,65,-46
880,-1268,-780,1442,15,13,18
890,-1272,-792,1456,51,39,-42
900,-1263,-796,1425,48,28,-17
910,-1285,-794,1440,6,7,-39
920,-1298,-787,1444,-3,69,7
930,-1260,-778,1443,-1,60,37
940,-1256,-763,1445,31,69,42
950,-1281,-782,1467,15,50,18
960,-1254,-796,1445,11,39,8
970,-1255,-756,1429,16,3,12
980,-1274,-799,1458,23,12,38
990,-1255,-801,1453,4,45,-22
