timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1943,-64,508,-174,68,70
10,1955,-110,495,-189,9,39
20,1961,-40,536,-157,33,48
30,1944,23,522,-136,115,36
40,1933,-45,511,-70,115,21
50,2008,-98,600,-97,72,61
60,1990,-74,595,-98,-100,-57
70,1986,-23,617,-103,-155,51
80,1923,-13,504,-215,-97,-61
90,1999,-148,395,-55,-23,90
100,1939,-29,522,-39,-66,89
110,1959,-26,470,-75,4,13
120,1965,-44,498,-46,43,81
130,2040,-150,562,67,-23,-27
140,2015,-113,513,77,115,-46
150,1957,-98,528,90,57,-60
160,2195,-113,585,202,19,-303
170,1944,-78,465,63,151,-36
180,1954,-39,495,10,39,-13
190,1949,-41,534,60,108,-71
200,2006,-7,604,17,79,11
210,1963,-25,542,-2,-30,51
220,1984,-65,572,-52,6,40
230,1971,-140,506,-1,-58,-41
240,1928,-119,484,19,63,-43
250,1925,-91,507,86,102,-88
260,1945,-14,522,80,99,-35
270,1923,8,536,42,54,-13
280,1970,15,527,15,42,46
290,1935,15,493,59,43,39
300,1937,-10,517,55,57,32
310,1987,-107,574,62,50,-3
320,1984,-69,562,-5,37,3
330,1942,41,545,-66,-36,94
340,1929,-90,490,-67,31,43
350,1926,-100,448,-12,-12,-12
360,1950,-52,489,38,80,67
370,1998,-48,544,106,130,32
380,1985,-69,528,120,83,-24
390,1951,-104,597,140,62,40
400,1949,-95,538,193,194,-77
410,1983,-85,550,236,128,-126
420,1937,-69,540,247,108,-159
430,1956,-42,575,201,41,-75
440,1914,-29,438,49,-132,-34
450,1988,-34,610,6,-103,33
460,1942,-40,509,19,-110,-3
470,1942,32,568,9,-47,27
480,1959,-32,556,-19,-63,-19
490,1948,-26,542,16,-20,28
500,1942,-23,540,-20,13,40
510,1951,-79,547,-29,90,53
520,1969,-93,562,-28,38,21
530,1987,-84,555,10,132,55
540,1977,-81,525,-22,116,16
550,1946,-43,522,23,162,-58
560,1984,-50,583,49,102,-57
570,1954,5,509,107,138,12
580,1946,48,528,76,139,-10
590,1951,-6,568,-18,51,30
600,1956,-89,594,-13,78,118
610,1986,-115,582,-30,8,33
620,1959,-100,592,-11,-22,8
630,1938,-59,541,-4,44,55
640,1934,-83,517,11,9,15
650,1939,-87,545,55,79,1
660,1950,-62,546,79,153,-19
670,1974,-58,594,43,97,13
680,1953,-42,594,37,116,38
690,1927,-54,581,15,61,30
700,1946,-32,568,22,81,83
710,1968,-93,598,22,54,7
720,1994,-95,612,38,52,28
730,1941,-73,584,48,52,-19
740,1961,-97,584,-13,2,50
750,1943,-70,544,-8,85,35
760,1948,-85,590,-14,7,29
770,1950,-40,564,10,81,-38
780,1950,-25,560,-10,-1,-35
790,1920,-58,582,-56,28,49
800,1977,-84,605,-32,3,62
810,1933,-93,575,-12,36,-10
820,1944,-53,542,-8,24,-7
830,1950,-65,561,1,70,14
840,1938,-79,559,8,36,-18
850,1941,-45,605,25,13,-10
860,1949,-58,591,57,57,-59
870,1954,-73,601,51,68,-40
880,1956,-64,559,36,80,-11
890,1939,-51,558,18,-7,23
900,1998,-89,602,48,50,3
910,1991,-71,628,-4,26,-35
920,1970,-69,653,70,-41,29
930,1938,-86,551,116,44,-20
940,1909,-61,563,91,27,-71
950,1929,-38,575,120,41,-41
960,1941,-49,526,100,128,-21
970,1953,-59,586,177,86,-39
980,1968,-2,653,187,49,-66
990,1915,-45,519,28,30,-23
