timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,205,-2030,120,8,13,-32
10,200,-2060,149,-52,28,35
20,205,-2068,151,-51,-9,-32
30,216,-2093,144,-39,1,18
40,227,-2049,134,-5,-4,-9
50,200,-2017,120,-42,28,-23
60,215,-2005,139,-51,39,82
70,180,-2092,140,-116,-17,81
80,203,-2079,128,-167,6,31
90,199,-2013,154,-249,32,91
100,202,-2036,305,-148,26,108
110,199,-2103,171,-122,-27,25
120,188,-2064,73,-94,48,17
130,180,-2075,75,-167,38,-27
140,199,-2049,116,-143,-1,35
150,195,-2063,106,-112,-4,-5
160,197,-2038,83,-54,35,25
170,190,-2089,110,-36,22,5
180,180,-2064,121,-104,19,23
190,180,-2037,102,-47,-1,45
200,197,-2030,95,-48,23,11
210,199,-2032,42,-90,3,4
220,198,-2117,82,-95,7,79
230,190,-2124,78,-71,-5,-9
240,183,-2063,79,-105,0,-14
250,201,-2034,70,-122,29,80
260,174,-2058,77,-111,27,49
270,201,-2061,75,-98,-7,72
280,200,-2036,53,-155,-3,56
290,180,-2056,61,-204,8,51
300,203,-2096,71,-287,35,83
310,229,-2079,111,-334,7,58
320,182,-2123,69,-310,32,58
330,172,-2099,44,-303,-32,76
340,153,-2069,-51,-294,-24,3
350,171,-2045,-97,-266,-87,-1
360,151,-2094,-28,-210,-101,-17
370,197,-2141,-38,-144,-85,-55
380,203,-2093,-48,-39,-126,-71
390,201,-2076,-74,-17,-128,-92
400,166,-2074,-52,-156,-298,-273
410,-251,-1612,-837,-164,-496,-358
420,190,-1999,-144,-352,-504,-342
430,183,-2145,-181,-324,-482,-416
440,244,-2185,-125,-309,-377,-446
450,282,-2220,-146,-181,-445,-788
460,252,-2046,-99,-182,-559,-583
470,312,-1974,-132,-165,-356,-595
480,296,-1977,-135,-255,-359,-494
490,336,-2071,-91,-161,-425,-577
500,434,-2146,-78,-46,-277,-988
510,312,-1978,-132,-241,-624,-672
520,370,-2095,-126,-219,-621,-619
530,337,-1970,-141,-277,-652,-610
540,383,-2024,-191,-177,-586,-734
550,389,-1958,-196,-39,-604,-513
560,472,-2028,-238,179,-337,-508
570,275,-1154,95,1742,-802,-91
580,479,-2851,-545,-194,-747,-108
590,439,-1934,63,-242,-595,-266
600,467,-1972,-222,-185,-978,-326
610,429,-1973,-136,-306,-797,-398
620,481,-1983,-155,-258,-777,-275
630,456,-1993,-169,27,-955,-184
640,548,-2040,-386,-97,-711,-211
650,453,-1952,-190,-4,-680,-235
660,509,-1897,-169,413,-823,-42
670,519,-1938,-238,1774,-1172,592
680,1255,-2443,-1095,327,-385,-360
690,-12,-2127,345,-174,-342,-806
700,311,-1714,85,-104,-693,-385
710,563,-2040,-267,855,-1360,236
720,-110,-2336,214,637,-1060,-748
730,283,-1452,144,648,-1023,200
740,469,-1821,-98,1261,-1056,382
750,531,-1816,-357,931,-471,189
760,592,-2380,-113,488,-282,-133
770,588,-2033,-205,892,-239,12
780,417,-1965,-39,609,-505,116
790,173,-1361,505,1988,-1317,1256
800,548,-2323,-301,28,-244,469
810,414,-2044,258,-3,58,-35
820,291,-1903,120,-191,-417,267
830,460,-2058,62,-375,-24,-52
840,394,-2004,-98,-523,-201,125
850,452,-2005,82,-493,-333,458
860,342,-1877,200,299,-939,915
870,284,-2044,-104,-802,-102,700
880,363,-2112,-112,-641,-213,484
890,321,-2048,-85,-774,-226,761
900,380,-2079,-36,-549,41,644
910,370,-1919,-87,-515,193,479
920,298,-1757,66,-386,19,640
930,315,-2007,1,-174,-74,688
940,269,-2193,-373,-788,475,923
950,212,-2250,-108,-1016,-7,920
960,179,-2295,-149,-955,-94,962
970,126,-2175,-563,-912,-38,856
980,138,-1916,-164,-1141,-267,940
990,104,-1993,-289,-1097,-189,1022
