timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,2034,5,134,47,10,-24
10,2023,13,161,27,-4,70
20,2023,10,135,20,48,37
30,2015,35,143,14,9,49
40,2045,22,156,-37,-9,57
50,2032,57,147,-54,-5,67
60,2005,88,74,-98,-21,137
70,2073,56,166,-82,-45,410
80,1984,67,140,-89,-5,287
90,2002,92,117,-129,-86,346
100,2031,70,108,-170,-118,590
110,2056,73,199,-273,-229,742
120,2108,166,206,-380,-250,875
130,2107,183,155,-417,-335,1225
140,1999,108,100,-408,-421,1320
150,2037,14,122,-397,-469,1527
160,1962,-176,85,-334,-506,1442
170,1918,-328,-17,-201,-437,1272
180,1957,-515,-40,-67,-306,999
190,1930,-587,-39,-64,-295,746
200,1993,-601,87,-24,-351,619
210,2020,-648,82,-45,-306,435
220,1979,-624,4,2,-271,214
230,1925,-517,-19,8,-283,47
240,1969,-406,-71,-18,-170,5
250,1959,-306,-77,-20,-126,42
260,2032,-336,-62,-14,-85,75
270,2002,-329,-63,5,-76,31
280,2011,-350,-44,-3,-22,44
290,1965,-361,-32,19,-31,88
300,1983,-440,-80,20,-31,74
310,1974,-446,-53,-21,43,23
320,2011,-394,-64,18,109,19
330,1987,-324,-34,-30,64,8
340,2027,-366,-53,56,55,-40
350,2021,-375,-15,30,132,-26
360,1992,-409,-19,-19,167,-152
370,1993,-419,1,-3,202,-49
380,1987,-455,-52,-40,248,-141
390,1960,-449,11,-72,217,-85
400,1856,-388,-207,-316,429,-43
410,1991,-324,67,-556,649,28
420,2038,-405,-30,-471,802,-150
430,2038,-347,180,-297,700,-132
440,1922,-294,-18,-269,435,-29
450,1979,-332,176,-173,238,38
460,1995,-383,108,-90,288,7
470,2032,-390,106,-10,232,-80
480,2015,-380,58,43,194,-170
490,2013,-357,90,90,356,-193
500,1996,-313,46,31,398,-198
510,2062,-306,105,26,354,-124
520,2042,-337,159,-43,206,-85
530,2059,-347,135,6,251,-85
540,2003,-321,197,9,131,-68
550,1997,-348,164,8,120,-28
560,2004,-331,180,24,171,-103
570,1993,-385,115,17,220,-101
580,2004,-323,166,-15,248,-86
590,1998,-338,164,-39,126,-30
600,2019,-359,147,-1,146,-57
610,2010,-336,148,44,164,-186
620,1994,-296,155,36,138,-192
630,2038,-291,161,46,197,-136
640,2006,-336,115,67,219,-216
650,2001,-272,152,99,210,-134
660,1979,-267,152,69,192,-81
670,1985,-302,162,58,61,37
680,2027,-300,202,29,111,-75
690,2015,-330,189,52,130,-38
700,1964,-315,149,12,183,-69
710,1992,-288,205,-32,204,-16
720,2029,-342,206,-8,239,29
730,2015,-316,231,-12,227,-103
740,1988,-238,230,-58,218,-72
750,2002,-269,259,-3,89,-21
760,2025,-264,251,11,94,18
770,2036,-283,252,13,96,48
780,1994,-287,236,5,41,-29
790,2005,-317,195,45,48,17
800,2021,-282,185,50,64,-80
810,2013,-278,242,53,31,-75
820,2001,-287,227,61,17,-133
830,2001,-304,231,44,19,-48
840,2000,-304,251,26,13,-107
850,2017,-279,247,31,-11,-43
860,2014,-277,234,34,53,-43
870,2024,-265,239,36,8,-1
880,2016,-243,206,62,48,-51
890,2040,-251,252,34,9,-22
900,1983,-253,212,45,9,-36
910,1992,-271,214,25,38,-36
920,2008,-282,232,35,48,-86
930,2008,-260,222,25,20,8
940,1997,-267,223,41,27,-65
950,1993,-275,233,91,15,-10
960,2023,-268,210,25,13,-51
970,2015,-295,234,26,45,-25
980,2001,-251,227,44,12,-79
990,2018,-252,248,45,17,-18
