timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,132,-2010,455,109,14,-81
10,117,-2009,449,200,97,-5
20,120,-2065,450,186,38,-82
30,114,-2031,439,194,45,-77
40,119,-2019,474,302,52,-43
50,155,-1999,456,485,98,-12
60,128,-2012,467,591,76,59
70,87,-1959,500,813,74,20
80,117,-1983,608,1029,-42,70
90,63,-1923,589,1321,101,182
100,90,-2006,555,1294,132,124
110,105,-1928,620,1347,225,50
120,124,-1932,670,1293,224,68
130,156,-1969,681,1143,128,81
140,150,-2030,777,832,189,90
150,135,-1951,715,528,99,5
160,99,-1953,761,299,114,2
170,135,-2012,790,131,64,31
180,77,-1906,787,11,24,1
190,125,-1945,814,-22,27,46
200,96,-1950,808,-69,-20,24
210,113,-1920,782,-72,-39,-61
220,107,-1911,749,-126,-35,-68
230,92,-1909,754,-132,-42,-65
240,93,-1909,775,-168,-56,-20
250,81,-1912,749,-128,-16,-34
260,80,-1970,750,-76,-7,13
270,101,-1953,720,-26,25,-10
280,91,-1952,749,45,13,-5
290,138,-1943,722,29,-16,-46
300,103,-1927,773,45,31,27
310,145,-1945,775,76,4,-8
320,131,-1939,773,33,4,5
330,103,-1913,757,-31,-23,-2
340,106,-1930,727,-50,7,-20
350,91,-1937,740,10,18,10
360,116,-1949,735,-14,-19,16
370,103,-1962,755,-6,15,48
380,100,-1938,716,-4,13,-58
390,116,-1934,715,3,29,-35
400,110,-1908,711,5,-4,-15
410,102,-1923,727,1,-37,5
420,105,-1928,739,17,26,-13
430,104,-1954,761,32,17,33
440,94,-1957,755,-7,17,-40
450,108,-1924,752,-33,-1,-44
460,134,-1912,727,-21,16,-41
470,125,-1948,744,27,15,-47
480,139,-1939,756,-7,14,26
490,88,-1942,740,0,27,15
500,110,-1954,750,0,26,-6
510,121,-1959,728,-12,63,-6
520,110,-1917,735,-9,-19,-16
530,129,-1913,727,-7,31,-50
540,131,-1938,739,4,22,-17
550,128,-1944,751,5,24,92
560,138,-1920,717,0,68,23
570,137,-1963,719,-25,-10,-88
580,131,-1948,739,13,20,20
590,131,-1943,737,21,46,-34
600,102,-1949,733,-18,46,-9
610,114,-1960,717,-1,37,-1
620,82,-1921,722,6,16,2
630,119,-1938,736,2,-2,-37
640,119,-1929,735,2,15,-14
650,134,-1938,757,10,36,-36
660,157,-1948,723,48,22,15
670,127,-1934,722,43,16,44
680,146,-1928,737,51,43,21
690,112,-1951,760,46,31,-2
700,123,-1962,737,40,-2,-3
710,129,-1966,734,24,50,10
720,139,-1939,759,8,-16,-6
730,107,-1929,733,-6,-5,-24
740,136,-1912,736,30,19,-24
750,147,-1918,725,29,37,-28
760,151,-1931,711,43,30,11
770,143,-1917,704,-1,-10,-12
780,115,-1931,709,35,54,14
790,110,-1932,724,15,25,-18
800,106,-1972,733,27,37,-17
810,94,-1977,755,21,92,-49
820,128,-1968,728,41,16,20
830,135,-1922,722,7,87,-1
840,170,-1926,721,3,27,-28
850,143,-1934,736,2,42,3
860,125,-1929,769,13,42,-75
870,131,-1985,803,-9,-12,-26
880,121,-1944,768,-8,16,67
890,126,-1956,762,-28,-8,23
900,115,-1929,720,-32,10,49
910,125,-1925,720,7,25,40
920,149,-1929,714,7,69,6
930,114,-1928,729,-12,26,-34
940,137,-1947,740,4,11,34
950,120,-1946,717,-30,19,-1
960,126,-1962,734,16,1,-18
970,109,-1958,704,36,-4,11
980,136,-1886,713,-11,9,-4
990,147,-1923,729,15,2,10
