timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,879,419,1866,-39,3001,-2569
10,864,634,1909,311,2718,-2076
20,804,849,1437,1846,2824,-1288
30,428,851,1265,10,4231,-550
40,629,658,2203,352,3352,-431
50,763,392,2462,-479,2138,-138
60,677,163,2146,-214,2021,-144
70,557,224,2203,-398,1889,44
80,473,532,1975,-515,2275,628
90,186,318,2095,-881,2380,728
100,253,574,1904,-917,1437,794
110,198,715,1669,-1425,2198,1292
120,125,553,2420,-2432,2065,2211
130,370,-157,2987,-1867,1223,2139
140,316,-549,2605,-1577,601,1830
150,284,-779,2355,-1636,445,1603
160,72,-200,1882,-1832,215,1658
170,63,-373,1674,-2601,471,1609
180,15,41,2041,-3671,587,2187
190,34,-797,2402,-3766,52,2670
200,152,-1354,2790,-2980,47,2142
210,187,-1467,2565,-2440,-629,1872
220,-155,-1321,2182,-2195,-761,1554
230,81,-539,2148,-1906,-879,1890
240,-104,-574,1578,-2360,-1625,2163
250,-193,-984,889,-1984,-773,2281
260,-10,-1402,1270,-1902,-96,2123
270,-68,-1537,1427,-1726,-380,2182
280,-288,-1352,1636,-1746,157,1970
290,14,-1328,2249,-1155,-151,1955
300,23,-1885,2134,-446,-606,1770
310,-43,-2011,2048,272,-758,1365
320,-71,-1862,2080,658,-1252,1142
330,-92,-2102,1861,948,-1557,889
340,-58,-2259,1776,965,-1688,585
350,31,-2384,1823,763,-1770,214
360,19,-2347,2053,866,-2225,-331
370,39,-2390,1928,1015,-2284,-858
380,150,-2375,1943,987,-2571,-1418
390,11,-2017,1966,1038,-3207,-1693
400,36,-1711,1677,1256,-3172,-1926
410,148,-1700,1800,1428,-3299,-2064
420,241,-1732,1349,1515,-3212,-2323
430,336,-1529,1297,1304,-2892,-2517
440,463,-1322,1201,1213,-2770,-2623
450,574,-1066,1218,1292,-2416,-2672
460,657,-540,1242,1264,-2363,-2470
470,740,-280,1137,1063,-2319,-2204
480,837,-27,936,315,-2208,-1739
490,915,-55,746,632,-1756,-1367
500,1016,2,796,531,-1374,-1068
510,1054,-17,720,372,-1087,-741
520,1070,138,673,215,-458,-549
530,1139,194,1025,-346,-187,69
540,1135,72,770,-582,9,356
550,1128,-123,802,-92,710,441
560,1122,-140,999,256,1025,466
570,1049,-102,1058,187,1421,455
580,1231,78,1548,-52,1262,709
590,1076,129,1378,-796,847,1156
600,971,-22,938,241,1331,1909
610,875,-446,1305,-346,1811,1732
620,773,-261,1294,-772,1855,1860
630,597,-121,1240,-692,2325,1959
640,626,136,1727,-974,2489,2517
650,563,-258,1811,-956,1895,3255
660,309,-842,1597,-899,1843,3513
670,260,-1219,1732,-853,1717,3508
680,-11,-1222,1432,-711,1951,3313
690,-129,-979,1705,-858,1831,3511
700,-288,-1201,1263,-753,2080,3759
710,-126,-1832,1812,-203,2241,3364
720,-242,-2364,1829,-326,1583,3173
730,-362,-2868,1199,-277,2047,2107
740,-535,-2161,1265,-1249,2542,1646
750,-457,-1973,1539,-1419,2392,1290
760,-478,-1895,1219,-975,2591,1226
770,-577,-1890,1328,-700,2569,1067
780,-525,-2067,1391,-663,2657,770
790,-525,-2212,1737,-724,2357,477
800,-353,-2679,1889,-520,2071,-86
810,-408,-2861,2078,-856,1711,-875
820,-572,-2558,1918,-389,1421,-1453
830,-669,-2119,1704,-346,1380,-2061
840,-668,-1743,1694,-580,1236,-2286
850,-530,-1482,1712,-667,908,-1707
860,-449,-1674,1687,-865,699,-1782
870,-475,-1653,1774,-494,536,-1794
880,-406,-1697,2028,31,283,-1922
890,-376,-1694,2035,436,-2,-1930
900,-358,-1769,1946,939,-235,-2077
910,-291,-1700,2023,1056,-589,-1929
920,-259,-1383,2097,1265,-893,-1994
930,-35,-1363,2315,1832,-1350,-1790
940,-93,-1419,2363,1800,-2154,-1624
950,-105,-1487,2303,2087,-2432,-1813
960,-102,-768,2319,2783,-3016,-1285
970,-48,-877,2069,1427,-3844,-693
980,-43,-660,1830,956,-4223,-96
990,101,-917,1235,1899,-4117,315
