timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-28,725,2051,-112,-79,99
10,10,645,1999,-25,-34,88
20,102,637,1931,-207,-106,-10
30,99,688,1859,-296,14,-142
40,126,863,1877,-524,96,-198
50,151,954,1840,-581,101,-32
60,125,854,1815,-797,211,313
70,119,650,1822,-657,299,284
80,119,653,1809,-1138,348,47
90,157,745,1672,-2000,579,-10
100,170,834,1684,-1607,1138,85
110,138,838,1675,-1315,1417,490
120,146,643,1866,-1158,1481,569
130,128,435,1852,-1941,1218,459
140,41,400,1781,-2287,1413,89
150,-61,494,1778,-2488,1689,245
160,-239,386,1764,-2267,2024,798
170,-348,118,1744,-2082,2537,1107
180,-441,-108,1937,-1240,3159,977
190,-533,-180,2253,-1305,3016,824
200,-488,-136,2524,-1401,2284,594
210,-549,122,2360,-1141,1104,499
220,-602,294,1824,-1035,1157,1008
230,-645,151,1892,-410,1471,1543
240,-730,-272,2048,-636,1343,1434
250,-858,-380,1973,-878,1236,1226
260,-983,-411,2024,-743,1159,1081
270,-1022,-340,2080,-839,1025,872
280,-1061,-192,2046,-1067,886,878
290,-1092,-88,2103,-652,866,1052
300,-1092,-91,2256,-437,739,1292
310,-1206,-147,2462,-453,118,1533
320,-1250,-250,2377,-320,-407,1791
330,-1332,-540,2320,27,-786,2016
340,-1375,-949,2198,50,-1348,1716
350,-1366,-1261,1912,202,-1733,983
360,-1127,-1262,1556,-566,-1862,-404
370,-1021,-466,1503,-687,-1277,-1886
380,-1007,527,1789,795,-582,-1101
390,-997,461,2098,1433,-542,760
400,-921,-473,2118,1491,-971,918
410,-921,-665,1765,1167,-826,94
420,-941,-578,1753,1480,-349,-505
430,-886,-424,1910,1908,-288,-778
440,-888,-296,2022,1780,-505,-959
450,-884,-108,1977,1831,-537,-1221
460,-883,15,1974,2255,-703,-1099
470,-809,33,1835,2038,-891,-1082
480,-731,-32,1687,2370,-745,-1082
490,-765,-185,1693,2941,-437,-1501
500,-850,-96,1786,2565,-267,-1817
510,-794,171,1702,2439,-193,-1969
520,-818,494,1552,2825,414,-1996
530,-752,726,1821,2986,274,-1799
540,-781,938,1941,2966,-280,-1460
550,-788,1147,1952,2462,-1014,-1130
560,-900,1146,1739,2633,-1063,-709
570,-895,1168,1758,3106,-726,-644
580,-915,1273,1992,2852,-868,-433
590,-867,1218,2009,2474,-1520,-47
600,-801,937,1659,2552,-1935,144
610,-642,876,1462,2310,-1965,-249
620,-514,1141,1521,2339,-2153,-597
630,-422,1476,1738,2434,-3336,-195
640,-376,1567,1741,3025,-4686,492
650,-197,1440,1169,2393,-5074,737
660,-192,1376,602,1881,-4522,849
670,-162,1048,427,2621,-3407,1135
680,105,722,507,1820,-2573,247
690,221,949,609,1502,-1992,-910
700,330,1440,668,1526,-1769,-1129
710,366,1644,576,1265,-1747,-691
720,373,1517,382,1814,-1358,-263
730,295,1179,243,1974,-654,-293
740,348,1092,343,1273,338,-1546
750,272,1742,1015,1200,317,-2347
760,144,2139,1087,1220,-245,-1734
770,94,2027,660,1326,-250,-1131
780,130,1840,450,1494,49,-1032
790,106,1660,396,1424,165,-1168
800,59,1559,212,884,187,-1420
810,21,1523,-74,288,633,-1817
820,-21,1758,39,295,1227,-2354
830,-184,2266,494,398,1418,-2889
840,-342,2894,676,556,1409,-2431
850,-439,3034,777,706,1196,-750
860,-406,2501,613,-85,1012,288
870,-314,1972,512,-342,1031,245
880,-351,1820,542,-857,1026,-99
890,-351,1906,581,-1737,1004,-287
900,-532,2139,737,-3165,1336,-672
910,-550,2285,1109,-4030,1226,12
920,-499,2146,1319,-4518,700,424
930,-436,2059,1338,-5267,275,476
940,-380,1954,1157,-6755,-115,768
950,-452,1765,1169,-7151,242,1266
960,-435,1363,1261,-7056,502,1605
970,-515,969,1409,-6683,1243,1574
980,-494,568,1727,-5827,1680,1452
990,-621,307,1935,-5620,1893,1322
