timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,356,-2774,3303,-1206,622,1450
10,248,-2021,2913,-1375,-131,944
20,136,-1405,2522,-243,-648,1004
30,90,-1736,2099,345,-800,1164
40,131,-1994,2165,384,-780,1145
50,253,-2099,2272,145,-958,937
60,307,-2360,2458,-130,-1358,566
70,315,-2346,2655,-319,-1566,79
80,318,-2050,2600,-388,-2027,-289
90,270,-1783,2389,54,-2128,-563
100,322,-1803,2407,761,-2452,-732
110,359,-1979,2020,1059,-2383,-1011
120,387,-1829,1824,1118,-2674,-1156
130,420,-1716,1348,1200,-2413,-1225
140,342,-1492,1071,1197,-2513,-1146
150,393,-1392,1145,1001,-2197,-1303
160,405,-1124,1205,454,-2106,-1474
170,493,-1383,2026,2299,-3422,-2320
180,536,-753,1823,911,-5960,-3078
190,467,-266,89,-2214,-4863,-2006
200,571,-531,61,452,-2636,-2131
210,755,-612,291,133,-1489,-1823
220,889,-399,587,36,-923,-1693
230,889,-342,639,4,60,-1694
240,1021,-84,722,-25,500,-1401
250,1211,-104,789,-21,593,-993
260,1003,-471,581,-63,629,-673
270,974,-799,536,-109,971,-718
280,905,-1242,445,-473,1353,-1118
290,900,-866,620,-499,1783,-1545
300,946,-300,1034,-531,1970,-1631
310,824,-8,1054,-591,2156,-1268
320,918,319,1296,-2183,2402,-591
330,884,241,1262,-2321,2318,214
340,745,-89,1095,-2110,2631,919
350,663,-300,916,-2593,2606,1468
360,480,-675,906,-1989,2949,1571
370,294,-451,858,-3166,3594,1937
380,241,-353,1500,-3670,3912,2626
390,501,-878,2538,-3704,3285,3338
400,569,-1525,2882,-2654,2188,3463
410,732,-2063,2978,-2696,1442,3249
420,794,-2460,2833,-2124,610,2713
430,682,-2778,2352,-1170,308,1840
440,500,-2646,1965,-798,347,1013
450,411,-2347,1830,-566,336,652
460,338,-2169,1749,-305,227,407
470,421,-2146,1870,119,289,182
480,509,-2226,1969,303,72,-71
490,613,-2335,2101,315,-183,-168
500,743,-2676,2244,56,-615,-541
510,841,-3083,2338,98,-1040,-1352
520,624,-2958,2017,276,-991,-2114
530,539,-2264,2135,485,-1352,-2277
540,414,-2101,1720,583,-1468,-2264
550,536,-1750,1816,776,-1590,-2298
560,620,-1649,1758,1216,-1813,-2176
570,768,-1723,2003,1642,-1963,-2330
580,851,-1694,2177,2315,-2353,-2585
590,855,-1654,2372,2440,-2978,-2498
600,520,-1267,1526,2518,-3588,-2681
610,264,-813,509,3480,-3012,-2823
620,281,-369,84,3178,-2327,-2790
630,470,325,124,3711,-2003,-2019
640,703,-89,229,1169,-1942,-815
650,868,-106,543,1025,-1926,-593
660,918,-228,672,1893,-2201,-446
670,979,-391,1096,-1124,-3797,-611
680,917,-506,630,-1834,-5375,-1935
690,891,528,-817,402,-2680,-1234
700,1098,-584,639,975,575,271
710,1430,-337,767,453,147,341
720,1428,-486,966,24,358,-57
730,1448,-327,887,-10,291,24
740,1226,-421,589,-180,635,-119
750,1270,-136,664,-90,1053,-89
760,1272,33,658,-217,1253,273
770,1375,-70,971,-31,1245,534
780,1256,-65,810,68,1324,868
790,1296,-179,886,220,1640,1098
800,1486,-735,1299,414,1762,1220
810,1541,-1330,1420,-322,1302,874
820,1474,-1661,1022,-1456,1488,115
830,1364,-1016,1092,-2852,1717,-60
840,1275,-757,1242,-2269,1823,263
850,1045,-771,995,-936,1819,226
860,893,-292,820,-1627,2581,535
870,915,-238,1163,-1799,2818,982
880,750,-785,1366,-1338,2786,1068
890,644,-663,996,-1906,3335,887
900,740,-912,1573,-1737,2872,1693
910,676,-1133,1391,-2013,2904,1950
920,718,-1816,1872,-2459,2656,1896
930,763,-1533,1850,-2402,2831,1550
940,831,-1594,2108,-1806,2285,1566
950,861,-1873,2038,-1425,1857,1405
960,668,-1777,1963,-1735,1639,1269
970,592,-1600,1875,-1512,1362,1348
980,573,-1658,1821,-418,1200,1066
990,706,-1912,1948,-353,770,907
