timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1286,43,1330,102,240,23
10,1281,-9,1295,-97,349,-2
20,1267,50,1343,-160,448,101
30,1263,74,1407,-66,415,189
40,1198,-10,1254,-9,523,186
50,1165,44,1151,5,636,208
60,1062,32,1061,70,933,143
70,890,127,833,40,1410,-6
80,759,63,513,-270,2058,-162
90,755,463,651,-517,2828,115
100,307,1,405,-2084,3322,290
110,490,361,947,-2805,4115,808
120,245,-180,828,-3135,4074,1355
130,-77,-335,1078,-2736,4263,1762
140,-61,147,1644,-2034,4942,2164
150,-217,-274,1712,-2191,4314,2670
160,-241,-625,2111,-2192,3877,3282
170,-411,-789,1748,-2408,3976,3505
180,-432,-1271,2319,-4203,3280,4159
190,-346,-1835,2142,-5223,3482,4146
200,63,-2912,3634,-2752,2113,3358
210,79,-2926,3725,-1842,1463,2105
220,-13,-2492,3637,-1126,271,1369
230,-238,-2168,2979,-402,-387,978
240,-292,-2585,2430,184,-740,615
250,-132,-2936,2832,229,-958,-93
260,-68,-3171,2988,83,-1532,-739
270,-132,-3187,3003,235,-2097,-1746
280,-216,-3109,2818,231,-2541,-2641
290,-364,-3019,2552,47,-2564,-3633
300,-454,-2331,2445,64,-2612,-4261
310,-464,-1762,2104,175,-2872,-4398
320,-289,-1423,2309,1088,-3259,-4388
330,-315,-1269,1926,1891,-3640,-4395
340,-242,-783,1480,3445,-3593,-4353
350,-191,-17,930,4578,-3671,-3850
360,32,456,517,4381,-3092,-3047
370,263,806,321,5011,-2803,-2162
380,451,860,29,2857,-2387,-1070
390,737,305,744,3752,-2621,-1005
400,753,485,219,1611,-1487,-336
410,970,316,933,1249,-996,-160
420,1019,247,924,959,-809,74
430,1055,270,843,1132,-703,81
440,1019,317,699,324,-438,250
450,1116,28,958,-19,511,433
460,1265,-143,1421,46,473,323
470,1313,-192,1742,113,340,227
480,1308,-238,1675,60,92,2
490,1296,-120,1493,50,104,-66
500,1308,-44,1486,85,127,-76
510,1316,10,1393,111,263,-17
520,1343,-28,1452,-130,422,121
530,1387,-70,1792,-200,365,124
540,1392,-220,1872,-194,150,125
550,1355,-311,1729,-304,50,17
560,1347,-206,1676,-357,25,-48
570,1361,-113,1638,-185,11,-32
580,1348,-32,1674,42,40,-73
590,1349,-73,1589,192,60,-66
600,1314,-57,1510,285,16,-88
610,1295,-71,1506,373,136,44
620,1319,-132,1573,352,107,-94
630,1294,-39,1606,296,141,-55
640,1338,-182,1683,-35,12,101
650,1301,-129,1572,-168,-8,-38
660,1314,1,1568,-99,30,-12
670,1297,-46,1572,25,148,18
680,1294,-81,1549,-94,81,103
690,1297,-131,1563,-133,175,28
700,1304,-61,1628,-80,86,67
710,1308,-72,1640,31,58,12
720,1323,-56,1590,111,61,-14
730,1344,-30,1642,214,102,31
740,1301,-58,1619,287,26,46
750,1299,-33,1523,466,-4,4
760,1236,-26,1427,587,67,18
770,1286,-61,1538,380,158,-49
780,1308,-124,1587,150,103,-3
790,1260,4,1485,75,102,17
800,1277,-15,1534,-161,288,91
810,1344,-75,1899,-228,71,95
820,1263,-81,1672,-131,-9,-29
830,1255,-70,1619,-29,11,84
840,1324,-98,1751,4,-19,-65
850,1291,-27,1678,95,-170,30
860,1273,-54,1538,170,9,-10
870,1273,-45,1544,222,-18,-12
880,1279,-2,1569,275,34,-77
890,1268,-30,1542,136,9,73
900,1267,-13,1529,-32,43,10
910,1318,-41,1717,8,24,67
920,1274,-60,1589,-42,-9,20
930,1274,1,1599,0,15,-3
940,1264,-20,1622,6,-46,66
950,1293,-42,1556,17,9,5
960,1270,0,1535,4,5,53
970,1311,-52,1543,94,34,9
980,1302,-20,1578,123,60,47
990,1297,-62,1601,108,-7,47
