timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,548,-1964,1159,-826,575,-2209
10,314,-1959,1898,-1020,510,-2819
20,672,-2152,1126,-835,1010,-2957
30,280,-1757,1671,-808,683,-3510
40,321,-1587,1387,-1051,906,-3858
50,326,-1172,1427,-548,1290,-4151
60,403,-1121,1455,-282,1318,-4019
70,656,-958,1491,-7,1532,-4016
80,554,-1055,1736,-498,1363,-4125
90,372,-1228,1612,-141,1312,-4364
100,501,-775,1439,-212,1355,-4509
110,551,-632,1626,479,1238,-4411
120,506,-941,1548,-276,1242,-4490
130,517,-571,1795,-15,1216,-4496
140,365,-999,1391,244,1061,-4676
150,319,-838,1354,239,1712,-5066
160,264,-780,1581,384,1916,-5443
170,306,-378,1952,117,2031,-5345
180,403,16,2622,-388,962,-4880
190,457,202,2446,-120,740,-5021
200,468,61,2265,688,300,-4898
210,475,226,2160,1320,-56,-4645
220,294,623,2060,1207,-721,-4205
230,326,659,1700,957,-580,-3904
240,408,1030,2033,936,-814,-3599
250,494,1062,2213,845,-973,-3141
260,363,800,1600,1274,-1244,-3096
270,457,993,1645,786,-664,-2854
280,608,1159,2204,1071,-1134,-2745
290,651,1482,1949,1055,-1451,-2350
300,520,1409,1626,1158,-1867,-1998
310,498,1280,1303,667,-1508,-1861
320,727,1172,1765,445,-1672,-1400
330,776,1558,1701,-41,-1728,-846
340,847,1597,1845,21,-1821,-708
350,1113,1828,1905,208,-2072,4
360,885,1768,1677,687,-2241,176
370,904,1235,1387,765,-2599,331
380,912,1281,981,574,-2474,531
390,741,1278,822,751,-2274,394
400,1532,1565,347,555,-1914,625
410,969,1804,108,788,-503,699
420,699,1887,492,747,149,1563
430,716,1387,580,465,892,1593
440,882,1412,897,-358,1277,1922
450,1096,1577,1523,-1501,1112,2876
460,1191,1142,1324,-1636,40,3256
470,1183,1112,1285,-2012,484,3582
480,1172,1355,1549,-1447,250,3800
490,1055,902,1164,-1714,318,4300
500,1061,687,1353,-1658,555,4585
510,973,666,1201,758,721,4565
520,950,-273,1024,-247,1097,5394
530,889,-321,969,-1036,1539,4819
540,972,-649,1205,1305,1890,4682
550,907,-751,1055,-59,2179,4819
560,982,-990,1691,-1907,1645,4221
570,902,-834,1463,-1374,1349,4213
580,884,-814,1603,-1841,1585,3992
590,764,-584,1745,-314,1450,3844
600,671,-803,1581,714,1843,3535
610,546,-823,1617,673,2193,3705
620,332,-891,1884,2633,2722,4356
630,527,-1737,2311,-978,1770,3667
640,404,-1614,1742,-76,1098,2942
650,263,-1485,1655,-1087,1327,2394
660,114,-1029,1730,-1028,844,2568
670,43,-1008,1340,-853,1028,2616
680,108,-708,1696,-881,1370,2621
690,109,-684,1756,-530,1203,2662
700,53,-886,1803,-317,1250,2729
710,60,-982,1922,224,1184,3105
720,103,-1501,2151,-484,894,3159
730,54,-1670,2405,173,144,3262
740,24,-2107,2173,668,-224,2844
750,-77,-2208,1999,127,-140,2025
760,-255,-2042,1991,113,-395,1286
770,-288,-1691,1714,-202,-732,237
780,-223,-1109,1747,-519,-518,379
790,-154,-1043,1696,-612,-722,448
800,30,-979,1925,-490,-589,306
810,129,-871,1957,-462,-908,533
820,114,-1077,1829,-533,-1052,596
830,81,-1230,1823,-750,-1189,351
840,112,-1025,1756,-879,-1257,354
850,146,-948,1803,-923,-1462,408
860,54,-915,1569,-740,-1793,649
870,31,-838,1339,-1309,-1497,666
880,-54,-1046,1416,-1128,-1560,985
890,-84,-1334,1254,-931,-1420,1199
900,-16,-1882,1302,-982,-1065,1006
910,116,-1960,1450,-861,-613,537
920,394,-1537,1895,-692,-605,360
930,302,-1465,2152,-534,-1345,862
940,291,-1631,1848,-326,-1953,866
950,129,-1832,1453,-678,-2002,757
960,184,-1909,1318,-763,-1728,499
970,221,-1844,1171,-788,-1590,439
980,205,-1882,1157,-720,-1226,385
990,439,-2104,1460,-424,-803,252
