timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-115,-841,1766,-73,49,271
10,-87,-863,1837,-82,86,306
20,-61,-971,1752,-69,240,386
30,-53,-1092,1808,-121,193,282
40,-85,-1068,1766,-90,186,322
50,-101,-958,1822,-144,208,315
60,-60,-969,1848,-219,368,461
70,-9,-1218,1992,-188,340,460
80,27,-1154,1873,-306,131,379
90,-57,-1207,1810,-167,103,423
100,-87,-1132,1872,-311,72,446
110,-66,-1176,1692,-282,192,462
120,-39,-1290,1778,-190,344,348
130,-6,-1278,1815,-51,376,285
140,21,-1413,2054,-14,137,248
150,23,-1489,2104,5,97,217
160,-13,-1520,2166,-13,-142,100
170,-57,-1452,1986,-60,-294,1
180,-73,-1402,1948,-170,-289,-41
190,-92,-1364,1908,-211,-456,-61
200,-92,-1355,1970,-106,-538,-63
210,-150,-1389,1996,47,-566,-23
220,-121,-1399,2015,207,-779,-128
230,-132,-1387,2076,475,-880,-173
240,-150,-1466,2248,698,-1141,-160
250,-130,-1459,2079,710,-1524,-275
260,-193,-1413,1923,707,-1826,-340
270,-172,-1577,1904,735,-1733,-633
280,-235,-1723,1640,796,-1927,-922
290,-129,-1593,1289,931,-1416,-1543
300,-30,-1302,1260,911,-1259,-1800
310,17,-1128,1378,974,-1103,-1979
320,39,-1001,1266,1171,-1267,-2100
330,65,-757,954,1296,-1012,-2232
340,165,-342,912,1362,-889,-2105
350,221,-214,690,1251,-565,-1958
360,244,-260,635,1210,172,-1909
370,283,-232,1020,1063,348,-1849
380,211,-171,916,963,1123,-1824
390,316,47,1432,962,1086,-1675
400,198,162,1141,669,1555,-1568
410,248,536,1677,564,2082,-1239
420,325,515,2168,371,1476,-709
430,260,426,2006,189,1849,-543
440,279,704,2501,5,1420,-122
450,224,890,2296,-316,1465,375
460,178,681,2242,-748,1427,880
470,85,456,2458,-1242,1641,1276
480,104,63,3114,-1558,1315,1591
490,124,-225,3524,-1636,610,1949
500,55,-492,3463,-1397,-180,1929
510,73,-767,3342,-1307,-1084,1905
520,88,-1083,2869,-1355,-1681,2038
530,23,-1587,1825,-1144,-1866,1898
540,107,-2188,1460,-892,-1472,1372
550,95,-2693,1161,-865,-1129,538
560,126,-2486,1605,-517,-827,-121
570,3,-2357,1213,-156,-924,-690
580,49,-2007,1073,461,-460,-1144
590,119,-1573,730,772,28,-1450
600,186,-1287,833,895,290,-1557
610,223,-1056,661,888,641,-1775
620,240,-624,761,744,974,-1783
630,243,-124,1274,517,985,-1502
640,106,-107,1084,312,1461,-1374
650,13,-3,1926,114,1690,-1724
660,152,366,2347,-55,1507,-438
670,93,472,2255,-250,1627,-475
680,115,749,2440,-467,1383,142
690,84,689,2453,-920,1133,575
700,78,746,2419,-1197,1216,1007
710,91,628,2704,-1480,1041,1340
720,-4,303,3452,-2917,587,-373
730,92,-524,3763,-1656,-688,974
740,-20,-663,3062,-2097,-1404,2191
750,-134,-1189,2467,-2269,-1687,3650
760,-660,-1595,2286,-1693,-1788,1431
770,-183,-1856,1724,-3021,-1691,-460
780,98,-1664,1155,-1282,-1549,1503
790,1,-2158,1114,-820,-1163,986
800,-125,-2432,1113,-647,-897,521
810,-193,-2111,798,-646,-719,217
820,-132,-1879,824,-301,-284,-26
830,-122,-1777,834,-116,22,-114
840,-32,-1649,1137,120,242,-281
850,-10,-1494,1431,360,270,-241
860,53,-1326,1537,418,162,-347
870,-1,-1153,1727,367,137,-287
880,2,-1055,1686,173,69,-271
890,32,-946,1870,43,83,-236
900,48,-967,1878,-146,-56,-151
910,102,-1008,1827,-133,-91,-77
920,59,-1048,1671,47,-31,26
930,135,-1110,1704,54,-114,24
940,141,-1162,1729,122,24,92
950,144,-1247,1703,158,-102,38
960,157,-1333,1733,401,-86,-84
970,98,-1299,1606,483,-158,-61
980,115,-1169,1726,566,-62,-176
990,132,-1180,1697,612,-111,-136
