timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-82,-423,2046,-104,89,184
10,-76,-451,1982,-66,32,100
20,-43,-489,1971,-120,7,95
30,-20,-490,1939,-66,36,79
40,-61,-436,1984,-93,85,44
50,-92,-249,1973,-113,153,91
60,-48,-256,2136,-192,131,201
70,-94,-258,2264,-223,84,298
80,-91,-307,2292,-259,23,433
90,-77,-344,2263,-299,-119,483
100,-116,-522,2225,-416,-130,711
110,-83,-697,2284,-427,-388,725
120,117,-1277,2517,-360,-488,591
130,209,-1674,2663,-92,-600,243
140,255,-1623,2483,68,-827,-334
150,238,-1233,2523,96,-1130,-451
160,201,-1130,2590,272,-1567,-829
170,223,-999,2452,491,-2000,-1057
180,309,-1121,2322,741,-2444,-1348
190,335,-1284,1855,925,-2682,-1841
200,300,-1320,683,982,-2484,-2272
210,149,-1085,-27,655,-1849,-2689
220,-103,-720,204,295,-719,-2610
230,-20,-602,1321,490,-285,-2720
240,-170,-133,1378,538,-221,-2700
250,-244,308,1075,380,191,-2523
260,-257,783,1352,-79,583,-1999
270,-301,1125,1530,-623,921,-1522
280,-393,1904,1828,-1417,1253,-532
290,-426,2433,2201,-2041,1011,692
300,-444,2364,2243,-2221,849,1979
310,-439,1923,2430,-2026,765,3624
320,-124,419,3366,-1823,378,3546
330,438,-1553,4282,-1020,-59,3004
340,785,-2548,4021,-195,-930,2184
350,722,-2301,3441,335,-1690,1303
360,507,-2144,2320,669,-2061,795
370,747,-2716,354,837,-838,43
380,1078,-2961,766,923,-53,-1046
390,912,-2243,1471,804,-235,-1718
400,563,-1042,1155,808,-228,-1985
410,478,-580,710,805,-53,-1775
420,304,-255,689,895,540,-1598
430,177,258,977,962,993,-1297
440,83,773,1231,560,868,-825
450,-165,1345,1463,112,935,-498
460,-238,1493,1904,-719,970,714
470,-374,1682,2098,-894,1075,1373
480,-215,1239,2553,-879,1061,2233
490,259,-244,3162,-400,603,1165
500,513,-1077,2965,-277,150,1342
510,340,-1096,2135,-332,56,929
520,398,-1127,2053,-350,261,850
530,412,-1380,2144,-208,424,539
540,298,-1223,2171,-51,509,694
550,358,-1075,2440,-431,482,262
560,255,-848,2238,-210,488,215
570,333,-951,2409,-124,169,135
580,252,-692,2163,-26,-36,107
590,153,-700,1437,-64,89,-7
600,247,-714,1819,-246,111,42
610,201,-830,1984,-254,35,17
620,202,-867,1939,-78,64,-63
630,179,-766,1893,129,66,-96
640,149,-714,1954,196,189,-118
650,182,-622,2025,251,66,-100
660,157,-562,2014,244,17,-76
670,137,-494,1985,155,-2,-82
680,138,-432,1852,82,119,-51
690,176,-459,2050,17,68,26
700,171,-536,1982,42,116,90
710,191,-589,2032,67,84,-21
720,205,-595,2158,97,11,-46
730,134,-535,2080,65,-77,-14
740,148,-534,2045,28,-75,-73
750,167,-577,1942,61,-62,-80
760,97,-417,1832,20,45,-8
770,157,-470,2007,18,59,31
780,141,-557,2009,63,35,72
790,155,-584,1979,24,51,85
800,145,-535,2051,-21,29,65
810,145,-552,1998,29,31,21
820,142,-522,1965,-9,7,76
830,142,-512,1963,-12,-22,83
840,175,-570,1999,26,8,31
850,166,-485,1923,-3,113,1
860,160,-491,1935,1,142,20
870,182,-570,2036,-16,67,49
880,126,-478,1986,-1,109,83
890,127,-525,2056,3,114,85
900,182,-629,2194,20,12,60
910,158,-621,2030,57,-49,9
920,142,-602,1935,111,-7,0
930,152,-657,1886,59,85,-70
940,154,-570,1978,-41,54,-40
950,111,-469,1846,-15,122,-9
960,169,-467,1990,-38,123,43
970,122,-407,2009,-56,88,130
980,107,-425,2050,-123,114,146
990,120,-596,2083,-108,61,141
