timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-745,-565,1934,111,-123,-225
10,-780,-530,1955,70,-327,-146
20,-840,-411,1701,-3,-48,-116
30,-760,-492,1853,-40,29,41
40,-706,-600,1814,17,84,103
50,-684,-638,1881,-78,-5,79
60,-625,-655,1883,-76,-10,7
70,-691,-706,1761,-137,39,-47
80,-712,-675,1917,-144,48,3
90,-707,-679,2045,-170,-39,-34
100,-668,-609,2068,-104,-94,21
110,-634,-567,2145,-141,-169,122
120,-596,-692,2113,-167,-276,175
130,-607,-820,2283,-244,-505,166
140,-607,-889,2376,-206,-660,160
150,-918,-1277,-145,-100,1709,-1054
160,-819,-459,1890,-488,2438,218
170,-997,-457,1303,-1820,1252,498
180,-123,-2227,8408,7387,-8257,13354
190,-1570,-1253,-4209,168,28,1647
200,-232,-640,4816,480,-2578,220
210,-690,-926,1586,694,-854,-664
220,-563,-761,1999,611,-1669,-508
230,-472,-540,2048,746,-1649,-397
240,-403,-497,1677,744,-1511,-470
250,-352,-639,2024,814,-1732,-652
260,-281,-804,2039,847,-1979,-572
270,-263,-987,2176,1073,-2384,-1010
280,-567,-650,1048,870,-1955,-1385
290,-393,-254,1221,848,-1183,-1338
300,-256,-293,1544,940,-1076,-1307
310,-179,-402,1478,1047,-1067,-1241
320,-35,-577,1196,999,-1100,-1232
330,-55,-502,956,892,-942,-1469
340,-136,-292,397,616,48,-1707
350,-72,110,763,588,703,-1569
360,69,55,1086,553,928,-1337
370,-5,135,973,460,1370,-1334
380,-84,583,1408,385,1615,-1084
390,-102,887,1744,361,1632,-644
400,-97,960,1892,24,1584,-221
410,-295,1049,2236,-329,1603,-7
420,-383,908,2790,-440,1190,416
430,-531,930,3125,-430,729,781
440,-464,677,3028,-611,171,1044
450,-382,197,2857,-765,-67,1207
460,-195,-477,2467,-841,-81,1066
470,-36,-1098,2580,-695,-13,901
480,-23,-1531,2507,-381,9,549
490,32,-1687,2287,-96,83,120
500,72,-1714,2224,194,-102,-213
510,81,-1716,1800,426,-181,-460
520,-16,-1489,1334,491,120,-738
530,-39,-1018,1460,557,274,-777
540,-84,-786,1330,541,443,-920
550,-192,-431,1380,559,496,-980
560,-340,109,1271,494,823,-792
570,-403,494,1654,438,882,-650
580,-450,674,1755,223,893,-401
590,-411,875,1859,-16,897,-177
600,-407,837,1906,-246,775,50
610,-395,719,2212,-484,773,246
620,-460,625,2259,-619,695,483
630,-442,460,2363,-810,645,514
640,-483,243,2552,-901,371,611
650,-478,61,2508,-1081,233,662
660,-498,-59,2662,-1086,-27,704
670,-419,-159,2631,-1071,-128,798
680,-270,-432,2474,-1025,-399,878
690,-350,-564,2329,-964,-342,657
700,-283,-618,2444,-868,-499,746
710,-306,-598,2251,-883,-624,521
720,-248,-760,2030,-723,-659,632
730,-177,-966,1862,-619,-675,658
740,-231,-1052,1774,-414,-434,478
750,-300,-1019,1785,-218,-392,352
760,-285,-1017,1667,-119,-257,233
770,-292,-994,1630,17,-110,236
780,-259,-1042,1666,63,-30,249
790,-260,-1068,1704,104,171,34
800,-235,-985,1837,126,142,-20
810,-279,-856,1855,187,133,-91
820,-314,-646,1965,204,127,-129
830,-360,-511,2037,180,131,-100
840,-396,-470,2036,153,60,17
850,-383,-450,2064,106,89,-76
860,-354,-433,2059,76,43,-58
870,-320,-455,2016,53,-21,-53
880,-276,-421,2004,37,-7,54
890,-262,-446,2018,15,-41,-5
900,-298,-550,1899,28,-25,14
910,-269,-513,1995,-1,77,-13
920,-278,-507,2000,-24,30,12
930,-262,-552,2085,40,35,33
940,-320,-491,1910,37,62,34
950,-284,-453,2051,19,70,-22
960,-311,-481,2059,-13,31,76
970,-321,-557,2100,-9,-81,59
980,-281,-522,2018,-30,-58,44
990,-272,-478,1985,12,-118,98
