timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-322,-466,1975,115,-40,-95
10,-281,-468,2034,142,-33,-69
20,-299,-408,2075,135,-149,-79
30,-318,-373,2008,118,-80,-149
40,-287,-394,2090,173,-149,-63
50,-279,-368,2097,131,-163,-122
60,-276,-328,2111,93,-258,-142
70,-323,-306,1995,109,-210,-107
80,-319,-236,1983,28,-108,-5
90,-265,-338,2033,25,-22,71
100,-277,-359,1995,-6,-42,8
110,-232,-379,1980,-8,-60,41
120,-280,-335,1951,12,7,64
130,-239,-328,2028,10,96,51
140,-204,-305,2066,-13,42,122
150,-190,-327,2066,-30,36,153
160,-238,-377,2159,-50,-53,114
170,-242,-346,2064,-62,-55,96
180,-241,-390,2023,-111,-71,39
190,-273,-397,1983,-131,-59,86
200,-282,-404,2002,-102,-44,61
210,-295,-488,2052,-84,-51,40
220,-275,-575,2064,-10,-67,-9
230,-241,-575,2099,50,-64,-66
240,-279,-464,2126,38,-143,-57
250,-243,-325,2131,35,-197,-134
260,-215,-335,2122,38,-184,-19
270,-178,-392,2174,-14,-194,36
280,-90,-507,2595,55,-288,24
290,-64,-671,2780,82,-487,-119
300,-119,-597,2683,162,-781,-163
310,-158,-625,2851,29,-927,-150
320,-170,-670,2470,-58,-1059,2
330,-60,-730,2401,-101,-1049,-299
340,-39,-846,2244,-151,-986,-434
350,-3,-1000,1844,-31,-925,-430
360,4,-1019,1712,74,-783,-621
370,12,-920,1708,267,-687,-821
380,69,-893,1635,423,-841,-980
390,115,-796,1367,660,-995,-1128
400,-30,-610,772,614,-693,-1251
410,-100,-153,729,556,91,-1240
420,30,113,909,527,248,-1105
430,-24,74,825,468,425,-866
440,-68,56,1031,460,724,-836
450,-88,170,1447,618,782,-769
460,-145,314,1697,863,799,-682
470,-271,490,1869,985,617,-525
480,-448,734,1863,674,565,-260
490,-437,816,1911,403,936,81
500,-251,693,2270,125,689,317
510,-209,590,2337,-99,676,439
520,-147,678,2340,-297,511,453
530,-123,773,2326,-474,553,685
540,-154,655,2458,-678,545,915
550,-129,35,2417,-783,598,1114
560,-14,-715,2785,-710,410,1033
570,4,-1184,2956,-555,14,684
580,61,-1450,2575,-306,-137,341
590,67,-1560,2494,-24,-212,-35
600,81,-1479,2268,234,-308,-457
610,-12,-1087,1987,376,-407,-649
620,-37,-709,1779,482,-201,-631
630,-95,-505,1688,494,-117,-614
640,-127,-345,1716,401,-26,-535
650,-114,-167,1631,276,34,-453
660,-163,20,1666,124,119,-381
670,-136,225,1748,74,219,-297
680,-102,424,1843,-1,245,-135
690,-157,628,2001,-143,319,24
700,-251,832,2061,-290,331,272
710,-324,1065,2048,-516,394,592
720,-323,1055,2326,-722,202,1049
730,-337,657,2268,-999,93,1401
740,-258,-168,2386,-1115,25,1621
750,-93,-1015,2295,-945,-145,1377
760,0,-1502,2098,-580,60,989
770,114,-1561,2093,-148,42,375
780,97,-1378,2168,106,-27,180
790,46,-1125,2033,240,-133,-127
800,3,-780,1987,313,26,-241
810,-49,-546,2000,255,-35,-241
820,-127,-360,2018,301,13,-231
830,-147,-214,2040,210,26,-63
840,-135,-155,2114,168,42,-15
850,-139,-244,2074,57,-20,-115
860,-153,-231,2072,-38,6,-49
870,-179,-331,2155,-81,-36,41
880,-155,-440,2190,13,-32,-8
890,-208,-431,2110,75,-12,8
900,-142,-419,2068,70,-28,-69
910,-138,-374,2067,49,-35,-51
920,-139,-314,2022,71,-32,-74
930,-111,-285,2062,107,-47,-76
940,-118,-262,2012,82,-44,-27
950,-122,-278,1958,48,11,-46
960,-99,-257,2003,-30,-81,-37
970,-95,-251,1978,-15,-44,-47
980,-105,-306,1962,-42,51,4
990,-56,-332,2039,8,13,-15
