timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-359,-131,2251,-202,686,-234
10,-399,-74,2234,-270,1029,60
20,-418,-119,2175,-357,1147,275
30,-444,-383,3603,-202,15,-145
40,-599,-938,4448,950,-1310,23
50,-521,-202,3260,-137,-63,727
60,-469,12,2928,55,11,385
70,-542,-168,2469,-81,-190,246
80,-496,-76,2168,-230,-266,310
90,-473,-31,2183,-283,-268,386
100,-409,-101,2484,-157,-396,359
110,-303,-208,2791,97,-798,206
120,-280,-170,2773,297,-1207,106
130,-361,-133,2573,420,-1635,45
140,-274,43,2588,487,-2014,82
150,-239,21,2841,585,-2673,266
160,-233,-194,2588,714,-3332,390
170,-501,-940,1004,810,-3145,-336
180,-86,-516,813,912,-2538,-943
190,39,-717,540,899,-2064,-1233
200,184,-593,542,824,-1572,-1459
210,149,-724,318,699,-1065,-1742
220,88,-517,472,673,-442,-2054
230,-185,-191,520,667,193,-2206
240,-223,343,946,672,694,-1852
250,-286,682,1362,529,969,-1472
260,-334,886,1839,364,1028,-1135
270,-292,1128,1970,197,981,-901
280,-304,1307,1814,-23,1011,-595
290,-341,1582,1756,-227,1189,-119
300,-386,1820,2228,-405,1327,402
310,-346,1811,2978,-581,920,1301
320,-292,1235,3351,-739,351,1902
330,-198,797,3400,-811,-330,2222
340,4,-367,2804,-749,-582,2061
350,278,-1244,2641,-377,-513,1015
360,406,-1038,2740,68,-591,385
370,322,-1298,2285,391,-420,-382
380,363,-931,2281,721,-456,-761
390,340,-723,1993,818,-509,-870
400,304,-785,1676,750,-340,-1249
410,213,-468,1414,597,-176,-1446
420,118,-209,1045,353,132,-1511
430,19,229,1057,174,444,-1371
440,-60,575,1328,94,685,-1088
450,-122,690,1489,125,796,-960
460,-194,939,1465,147,1004,-668
470,-305,1055,1406,-32,1303,-401
480,-305,1282,1737,-355,1473,-170
490,-499,1603,2087,-573,1543,276
500,-489,1741,2514,-839,1296,844
510,-506,1610,2906,-948,867,1477
520,-423,1184,2881,-1253,324,2055
530,-283,497,2804,-1332,-157,1558
540,-72,-315,2666,-801,-234,1515
550,-27,-474,2411,-623,-282,1131
560,31,-780,2109,-118,-189,684
570,107,-736,2074,-40,-221,369
580,26,-464,1986,-66,-184,92
590,-9,-400,1950,38,-134,67
600,-36,-338,1777,23,-107,-40
610,-77,-179,1785,-94,7,-70
620,-138,-78,1764,-59,176,-105
630,-144,70,1954,-13,200,3
640,-163,104,2109,0,130,25
650,-172,84,2102,-23,161,4
660,-185,38,2098,-101,71,32
670,-212,48,2173,-77,73,30
680,-182,8,2129,-10,52,132
690,-160,48,2148,2,46,-49
700,-189,20,2105,-4,93,38
710,-110,-11,2291,-26,33,-30
720,-124,26,2251,42,-100,-90
730,-122,96,2093,88,-143,-31
740,-127,6,1947,81,-67,15
750,-97,31,2004,20,-39,-20
760,-109,107,2009,-34,-44,-42
770,-120,97,1885,2,81,-56
780,-104,90,2069,57,112,5
790,-117,54,2108,42,-13,-34
800,-110,163,2006,89,-9,52
810,-134,152,2013,75,107,67
820,-135,133,2073,8,13,48
830,-124,154,2033,21,24,93
840,-167,104,1966,-72,97,21
850,-137,145,2162,-56,97,86
860,-142,140,2182,47,23,86
870,-205,66,2034,-2,3,140
880,-167,98,2142,6,-6,56
890,-141,56,2115,58,-40,69
900,-163,14,1956,46,-21,2
910,-157,40,1975,50,73,-9
920,-116,71,2033,90,97,-8
930,-113,26,2042,71,37,-2
940,-167,44,2035,37,62,-18
950,-105,12,2120,-29,-7,-29
960,-142,85,2050,-50,63,-92
970,-158,105,2061,-48,-7,27
980,-133,110,2043,5,48,-14
990,-116,85,2025,-25,68,-23
