timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-209,-52,1942,-105,748,705
10,-270,-56,1744,-284,1045,786
20,-352,-41,1579,-396,1374,1068
30,-382,84,2348,-547,1570,1283
40,-311,43,3223,-401,1148,1660
50,-199,-147,3897,-128,390,1904
60,-188,-625,3555,481,-564,1580
70,-75,-979,3349,956,-1104,827
80,-59,-1353,2806,1115,-1477,-53
90,-125,-1051,2583,805,-1994,-600
100,-286,-634,2294,544,-2294,-1045
110,-341,-297,2103,750,-2419,-1210
120,-235,-453,2151,1087,-2709,-1231
130,-87,-763,2414,1535,-3180,-1508
140,-135,-845,2060,2114,-3716,-1947
150,-339,-989,951,2254,-3878,-2124
160,-410,-894,-33,2139,-3420,-2698
170,-591,-284,-1011,1061,-1965,-3206
180,-493,507,-884,41,-584,-3225
190,-275,1088,78,-722,309,-2555
200,-222,1061,899,-880,947,-1975
210,-133,1415,1702,-539,1311,-1727
220,-275,1735,1884,-244,1338,-1432
230,-307,2015,1453,-402,1651,-1111
240,-249,2481,1764,-972,1653,-288
250,-328,2212,2278,-1513,1612,602
260,-198,1898,3256,-1488,1123,1512
270,-98,1166,3479,-1148,413,1988
280,49,397,3007,-1070,-114,2349
290,304,-934,2782,-1068,-269,2073
300,457,-1885,2851,-538,-243,1057
310,587,-1843,2828,-100,-303,127
320,490,-1517,2614,344,-288,-493
330,386,-1238,2392,867,-335,-766
340,296,-1182,2170,1245,-181,-1198
350,193,-614,2046,1266,-291,-1425
360,108,-171,1862,1160,-353,-1261
370,64,-29,1589,834,-360,-1168
380,29,112,1303,558,-147,-1240
390,-22,536,1247,255,-29,-1088
400,-88,920,1303,81,271,-838
410,-130,1163,1362,34,458,-520
420,-122,1444,1395,-50,658,-362
430,-112,1650,1349,-263,779,150
440,-63,1609,1451,-571,862,722
450,-154,1503,1475,-961,1060,1015
460,-143,1611,1846,-1293,1046,1388
470,-202,1313,2374,-1449,883,1727
480,-250,886,2565,-1387,724,1970
490,-124,445,2749,-1321,537,2081
500,-65,-233,2620,-1123,244,1899
510,50,-552,2404,-923,190,1517
520,107,-839,2230,-851,215,1175
530,200,-891,2213,-592,296,791
540,147,-913,2155,-225,410,371
550,139,-693,2359,-5,391,157
560,77,-556,2492,87,196,91
570,19,-430,2442,273,-48,-40
580,-24,-384,2105,293,-61,-63
590,-88,-242,2038,242,-80,-61
600,-76,-158,2036,192,-81,-104
610,-84,-128,2012,231,-23,-225
620,-43,-144,1974,178,9,-203
630,-111,-87,1917,83,91,-267
640,-102,50,2065,7,145,-137
650,-150,42,2094,14,132,-73
660,-104,122,2186,102,92,-85
670,-147,111,2212,279,72,-23
680,-121,106,2105,425,53,3
690,-64,-34,2013,466,108,39
700,-46,-93,2032,441,113,-150
710,-48,-7,1979,311,136,-161
720,-37,78,2119,29,16,-158
730,-88,104,2132,-32,-39,-135
740,-67,157,2097,-57,-26,-85
750,-60,145,2031,7,-20,-25
760,-67,136,2023,47,-25,60
770,-58,51,1953,61,-18,-20
780,-50,94,1955,38,-16,-68
790,-96,80,1961,-29,65,-49
800,-74,141,2043,-34,20,36
810,-58,68,2042,49,48,26
820,-46,42,2020,22,37,52
830,-62,52,2082,39,76,3
840,-102,65,2060,-31,82,-3
850,-77,133,2209,-11,24,27
860,-97,94,2119,21,16,11
870,-88,77,2042,50,6,45
880,-67,32,2103,43,-7,39
890,-61,37,2033,76,-26,27
900,-51,8,2085,44,12,-2
910,-21,30,2074,9,19,-33
920,-36,35,2115,53,18,32
930,-57,6,2143,25,32,-19
940,-78,102,2113,32,36,-10
950,-102,145,2144,19,12,-24
960,-84,145,2161,39,-40,77
970,-89,115,2067,-2,-63,121
980,-67,89,2083,-31,-108,22
990,-58,58,2009,-66,-73,29
